price,vat_included,year,mileage,location,url,make,name,supplier,VehicleType
4600000,Цена с НДС,2017,200000,Рязань,https://auto.ru/trailer/used/sale/krone/cool_liner/16619274-c9580d67/,KRONE,Krone Cool Liner,ООО Группа Авто,ST_REFRIGERATOR
1720000,,2007,600000,Красноярск,https://auto.ru/trailer/used/sale/krone/coil_liner/16676706-4680f7de/,KRONE,Krone Coil Liner,,ST_REFRIGERATOR
700000,,2007,800000,Барнаул,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/15881281-6d86cdf2/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,Алт Авто,ST_CURTAIN
550000,,2003,,Воронеж,https://auto.ru/trailer/used/sale/panav/panav/16029290-e29619c9/,PANAV,Panav Panav,,ST_ONBOARD
4257200,,2019,,Старый Оскол,https://auto.ru/trailer/used/sale/manak_avto/4s0u1n/16392196-8ae0f823/,MANAK_AVTO,Манак-Авто 4S0U1N,,ST_REFRIGERATOR
1650000,,2011,,Ульяновск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16388128-a6c68583/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
1050000,,2004,,Томск,https://auto.ru/trailer/used/sale/krone/sdr_27/16591160-f8a48fbb/,KRONE,Krone SDR 27,,ST_REFRIGERATOR
700000,,2010,,Москва,https://auto.ru/trailer/used/sale/transmash/9423/16605420-d2abdfdd/,TRANSMASH,Трансмаш (КАМА) 9423,СпецАвто,ST_ONBOARD
4257200,,2019,,Старый Оскол,https://auto.ru/trailer/used/sale/manak_avto/4s0u1n/16392196-8ae0f823/,MANAK_AVTO,Манак-Авто 4S0U1N,,ST_REFRIGERATOR
420000,,2002,508000,Саранск,https://auto.ru/trailer/used/sale/kelberg/kel_berg/16501427-53adbe6f/,KELBERG,Kel-berg Kel-berg,,ST_CURTAIN
2275000,,2018,150000,Санкт-Петербург,https://auto.ru/trailer/used/sale/kogel/snc024/16676294-59caafba/,KOGEL,Kogel SNC024,,ST_CURTAIN
2100000,Цена с НДС,2017,90000,Рязань,https://auto.ru/trailer/used/sale/krone/profi_liner/16353024-4cbb030f/,KRONE,Krone Profi Liner,ООО Группа Авто,ST_CURTAIN
530000,,2000,700000,Красноярск,https://auto.ru/trailer/used/sale/krone/sdp_27/16435980-4caccdb6/,KRONE,Krone SDP 27,,ST_CURTAIN_ONBOARD
3450000,,2015,7000,Невинномысск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16670128-47400ab0/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
4600000,Цена с НДС,2017,200000,Рязань,https://auto.ru/trailer/used/sale/krone/cool_liner/16619274-c9580d67/,KRONE,Krone Cool Liner,ООО Группа Авто,ST_REFRIGERATOR
4100000,,2016,500000,Москва,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16668396-6185bcb5/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
950000,,2002,444444,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/sdr_27/16487482-1c7c8590/,KRONE,Krone SDR 27,,ST_REFRIGERATOR
940000,,2014,500000,Красноярск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16675878-46e7bdf3/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_ONBOARD
650000,,2006,,Ульяновск,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16650998-5a367833/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,,ST_CURTAIN
2100000,,2008,500000,Тюмень,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16676176-7013479e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
1350437,,2013,650000,Смоленская область,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs_mega/16632264-14f06995/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS Mega,,ST_CURTAIN_ONBOARD
1150000,,2013,840000,Брянск,https://auto.ru/trailer/used/sale/krone/sd/16297152-bda8dc7d/,KRONE,Krone SD,,ST_ONBOARD
450000,,2000,600000,Тейково,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16628662-2ede605e/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN_ONBOARD
650000,,2007,,Барнаул,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16253218-47f33555/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,Алт Авто,ST_CURTAIN
420000,,2004,,Смоленск,https://auto.ru/trailer/used/sale/kogel/sn24/16358570-48d0bb46/,KOGEL,Kogel SN24,АРГЕНИ-ТРАНС,ST_ONBOARD
1550000,,2013,590000,Вязьма,https://auto.ru/trailer/used/sale/krone/sd/16669757-a9f9553e/,KRONE,Krone SD,,ST_CURTAIN_ONBOARD
780000,,2007,500000,Москва,https://auto.ru/trailer/used/sale/krone/sdp_27/16663068-3cddf716/,KRONE,Krone SDP 27,,ST_CURTAIN
1300000,,2014,20000,Уфа,https://auto.ru/trailer/used/sale/specpricep/visokoramnie___h/16266770-02f473e4/,SPECPRICEP,Specpricep Высокорамные - H,Диалком,ST_ONBOARD
2300000,,2008,,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/15983512-26fc8ce9/,KRONE,Krone SD,,ST_REFRIGERATOR
1960000,,2019,1,Ростов-на-Дону,https://auto.ru/trailer/used/sale/koluman/polupricep_bortovaya_platforma/16431344-78bd5140/,KOLUMAN,Koluman Полуприцеп-бортовая платформа,,ST_ONBOARD
950000,,2012,500000,Санкт-Петербург,https://auto.ru/trailer/used/sale/wielton/ns/16545940-388dc9e3/,WIELTON,Wielton NS,,ST_ONBOARD
550000,,2001,300000,Уфа,https://auto.ru/trailer/used/sale/montracon/tentovannie_polupricepi/16285302-3275ed5f/,MONTRACON,Montracon Тентованные полуприцепы,,ST_CURTAIN
4100000,,2018,,Всеволожск,https://auto.ru/trailer/used/sale/krone/sd/16496778-b61aa88f/,KRONE,Krone SD,Технический центр Восток,ST_REFRIGERATOR
900000,,2011,,Пермь,https://auto.ru/trailer/used/sale/krone/sdp_27/16367200-668f69da/,KRONE,Krone SDP 27,,ST_REFRIGERATOR
1350000,,2013,500000,Красноярск,https://auto.ru/trailer/used/sale/krone/profi_liner/16676658-ec393903/,KRONE,Krone Profi Liner,,ST_ONBOARD
890000,,2005,336000,Жигулёвск,https://auto.ru/trailer/used/sale/narko/polupricep_tent/16144704-9c5fcc60/,NARKO,Narko Полуприцеп-тент,,ST_CURTAIN
799000,,2004,,Ростов-на-Дону,https://auto.ru/trailer/used/sale/wielton/ns/16522050-0b2fdb08/,WIELTON,Wielton NS,ООО Кварта-Трейд,ST_REFRIGERATOR
290000,,2000,,Казань,https://auto.ru/trailer/used/sale/trailor/trailor/16659436-1357dd4f/,TRAILOR,Trailor Trailor,,ST_CURTAIN
1100000,,2011,400000,Белгород,https://auto.ru/trailer/used/sale/wielton/ns/16620996-19dc8811/,WIELTON,Wielton NS,,ST_CURTAIN_ONBOARD
1350000,,2017,80000,Красноярск,https://auto.ru/trailer/used/sale/tonar/9746/16648850-427a4394/,TONAR,Тонар 9746,,ST_ONBOARD
1300000,,2007,111,Нижний Новгород,https://auto.ru/trailer/used/sale/grayadams/ga3b_3/16499692-9a1f4a7d/,GRAYADAMS,Gray&Adams GA3B/3,,ST_REFRIGERATOR
1500000,,2005,,Москва,https://auto.ru/trailer/used/sale/krone/sdr_27/16669252-193274e6/,KRONE,Krone SDR 27,,ST_REFRIGERATOR
2850000,,2019,123000,Нижний Новгород,https://auto.ru/trailer/used/sale/krone/profi_liner/16662420-13528d3d/,KRONE,Krone Profi Liner,,ST_ONBOARD
800000,,2013,,Уфа,https://auto.ru/trailer/used/sale/manak_avto/bortovie_polupricepi/16565508-2afc9522/,MANAK_AVTO,Манак-Авто Бортовые полуприцепы,Диалком,ST_ONBOARD
550000,,2001,500000,Брянск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/15854272-44cd3be5/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
1220000,,2012,700,Красноярск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16648854-2d973b6e/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN_ONBOARD
1050000,,2010,880000,Белгород,https://auto.ru/trailer/used/sale/wielton/ns/16621166-f003e511/,WIELTON,Wielton NS,,ST_CURTAIN_ONBOARD
1100000,,2011,350000,Екатеринбург,https://auto.ru/trailer/used/sale/krone/sd/16178640-63510916/,KRONE,Krone SD,,ST_CURTAIN
1720000,,2007,600000,Красноярск,https://auto.ru/trailer/used/sale/krone/coil_liner/16676706-4680f7de/,KRONE,Krone Coil Liner,,ST_REFRIGERATOR
700000,,2007,,Санкт-Петербург,https://auto.ru/trailer/used/sale/krone/krone/16654490-1e2dfd44/,KRONE,Krone Krone,,ST_CURTAIN_ONBOARD
1400000,,2007,300000,Калуга,https://auto.ru/trailer/used/sale/grayadams/ga3b_3/16239694-4d059de8/,GRAYADAMS,Gray&Adams GA3B/3,,ST_REFRIGERATOR
850000,,2009,100,Дорогобуж,https://auto.ru/trailer/used/sale/kogel/sn24/16331576-888f8bff/,KOGEL,Kogel SN24,,ST_ONBOARD
2030000,,2016,170000,Липецкая область,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16562000-9781df76/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
1720000,,2019,40000,Красноярск,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16676670-d508f2c0/,NEFAZ,НефАЗ П/п бортовой,,ST_CURTAIN_ONBOARD
1850000,,2017,369000,Новосибирск,https://auto.ru/trailer/used/sale/kaessbohrer/multimodel/16630472-546d051e/,KAESSBOHRER,Kassbohrer Multimodel,Авторынок МАКСКАР,ST_CURTAIN
1150000,,2004,111111,Челябинск,https://auto.ru/trailer/used/sale/van_eck/polupricepi_refrijeratori/16669458-062cc8ac/,VAN_ECK,Van Eck Рефрижераторы,,ST_REFRIGERATOR
300000,,2007,18000,Лабытнанги,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16678450-176d6060/,NEFAZ,НефАЗ П/п бортовой,,ST_ONBOARD
3015975,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/schmitz_cargobull/scs/15534768-174c890d/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Global Truck Sales Екатеринбург,ST_CURTAIN
3015975,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/krone/profi_liner/15515954-5d06f470/,KRONE,Krone Profi Liner,Global Truck Sales Екатеринбург,ST_CURTAIN
5851892,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/schmitz_cargobull/sko/16142978-ca99a22e/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,Global Truck Sales Екатеринбург,ST_REFRIGERATOR
3060990,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/schmitz_cargobull/scs/15534744-5bea523c/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
2737335,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/kaessbohrer/domestic_eco/15830944-330656bc/,KAESSBOHRER,Kassbohrer Domestic Eco,Global Truck Sales Екатеринбург,ST_CURTAIN
2150000,Цена с НДС,2019,,Ростов-на-Дону,https://auto.ru/trailer/new/sale/grunwald/polupricep_bortovoy/16073412-7aec6291/,GRUNWALD,Grunwald Полуприцеп бортовой,Транзит-Дон Гипермаркет,ST_CURTAIN
2030000,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/politrans/9417/15961920-3a6a44cb/,POLITRANS,Политранс 9417,Global Truck Sales Екатеринбург,ST_ONBOARD
6185000,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/kogel/sv24/15467469-467be103/,KOGEL,Kogel SV24,Global Truck Sales Екатеринбург,ST_REFRIGERATOR
2440000,,2019,,Белгород,https://auto.ru/trailer/new/sale/koluman/polupricep_shtorno_bortovoy/16098712-f73b0cbe/,KOLUMAN,Koluman Полуприцеп шторно-бортовой,GOODTRUCKS,ST_CURTAIN_ONBOARD
3205036,Цена с НДС,2019,,Екатеринбург,https://auto.ru/trailer/new/sale/kogel/sn24/15508942-1774f945/,KOGEL,Kogel SN24,Global Truck Sales Екатеринбург,ST_CURTAIN_ONBOARD
840000,,2011,300000,Казань,https://auto.ru/trailer/used/sale/krone/sd/16618104-5701ebbe/,KRONE,Krone SD,,ST_CURTAIN
200000,,2001,,Ростов-на-Дону,https://auto.ru/trailer/used/sale/szap/9327/16651692-20e2bb17/,SZAP,СЗАП 9327,,ST_ONBOARD
440000,,2013,,Егорьевск,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16586108-2b646e63/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
750000,,2005,500000,Красноярск,https://auto.ru/trailer/used/sale/krone/sdp_27/16675174-81dd6b76/,KRONE,Krone SDP 27,,ST_CURTAIN
2500000,,2009,,Муром,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16511044-e509ed5f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
990000,,2014,790000,Екатеринбург,https://auto.ru/trailer/used/sale/maz/polupricep_bortovoy/16255234-b78f1b9b/,MAZ,МАЗ Полуприцеп тентованный,,ST_CURTAIN_ONBOARD
700000,,2005,,Брянск,https://auto.ru/trailer/used/sale/krone/sdp_27/16153648-9d15e589/,KRONE,Krone SDP 27,,ST_ONBOARD
165000,,2005,,Москва,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16667664-0d63b706/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
90000,,2002,,Тольятти,https://auto.ru/trailer/used/sale/szap/9340/16587598-13afb45c/,SZAP,СЗАП 9340,,ST_ONBOARD
600000,,2007,500000,Новосибирск,https://auto.ru/trailer/used/sale/krone/sdp_27/16206504-3ca1c23c/,KRONE,Krone SDP 27,,ST_CURTAIN_ONBOARD
1495000,,2013,,Махачкала,https://auto.ru/trailer/used/sale/krone/sd/16669645-fc17b0d3/,KRONE,Krone SD,,ST_CURTAIN
170000,,2007,,Тобольск,https://auto.ru/trailer/used/sale/nefaz/polupricep_bortovoy/16552626-8de65bdb/,NEFAZ,НефАЗ П/п бортовой,,ST_ONBOARD
790000,,2006,700000,Рязань,https://auto.ru/trailer/used/sale/krone/sdp_27/16633612-e272f9cc/,KRONE,Krone SDP 27,,ST_CURTAIN
1300000,,2013,,Тольятти,https://auto.ru/trailer/used/sale/krone/sd/16321786-0237fd0d/,KRONE,Krone SD,,ST_CURTAIN
120000,,2004,,Арзамас,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16637036-453d56bc/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
150000,,2008,250000,Иглино,https://auto.ru/trailer/used/sale/szap/93271/16347702-20485725/,SZAP,СЗАП 93271,,ST_ONBOARD
2200000,,2009,1000000,Москва,https://auto.ru/trailer/used/sale/kogel/sv24/16676900-cf95bd45/,KOGEL,Kogel SV24,,ST_REFRIGERATOR
600000,,2002,1550000,Липецк,https://auto.ru/trailer/used/sale/schwarzmuller/schwarzmuller/16669936-2fdcdfee/,SCHWARZMULLER,Schwarzmuller Schwarzmuller,,ST_CURTAIN
850000,,2009,,Красноярский край,https://auto.ru/trailer/used/sale/drugie/neizvestna/16631524-af8a3d58/,DRUGIE,Другие Неизвестна (прицепы),,ST_REFRIGERATOR
2450000,,2012,200000,Москва,https://auto.ru/trailer/used/sale/krone/sd/16665994-f055d016/,KRONE,Krone SD,,ST_REFRIGERATOR
780000,,2006,,Чебоксары,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16665426-93d63be9/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
950000,,2011,,Воронеж,https://auto.ru/trailer/used/sale/krone/sd/16663166-b576d36b/,KRONE,Krone SD,,ST_ONBOARD
700000,,2008,700000,Ижевск,https://auto.ru/trailer/used/sale/tonar/9746/16396076-c7784607/,TONAR,Тонар 9746,,ST_CURTAIN_ONBOARD
750000,,2008,500000,Красноярск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16675168-5d3c90b0/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
115000,,2012,250000,Углич,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16269154-5a4c5d5a/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
2550000,,2010,,Новосибирск,https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16675982-fa2da35f/,SCHMITZ_CARGOBULL,Schmitz Cargobull SKO,,ST_REFRIGERATOR
1950000,,2008,150000,Москва,https://auto.ru/trailer/used/sale/lamberet/lvfs3eir/16659284-eda01f31/,LAMBERET,Lamberet LVFS3EIR,,ST_REFRIGERATOR
1530000,,2012,,Омск,https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16620396-9a8cb832/,SCHMITZ_CARGOBULL,Schmitz Cargobull SCS,,ST_ONBOARD
260000,,2005,,Альметьевск,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16675012-1c9fc204/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_ONBOARD
300000,,2004,,Шушенское,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16650282-e820d826/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
550000,,2004,30000,Тверь,https://auto.ru/trailer/used/sale/szap/8543/16677704-7e6e2211/,SZAP,СЗАП 8543,,ST_ONBOARD
650000,,2005,,Киров,https://auto.ru/trailer/used/sale/krone/krone/16525968-cc744c4b/,KRONE,Krone Krone,,ST_ONBOARD
1000050,,2008,,Старый Оскол,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16671084-1ca25ea7/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
550000,,2006,700000,Воронеж,https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16671936-153dc596/,SCHMITZ_CARGOBULL,Schmitz Cargobull S01,,ST_CURTAIN
1900000,,2017,140000,Курск,https://auto.ru/trailer/used/sale/kogel/s24/16629642-a659cc01/,KOGEL,Kogel S24,,ST_ONBOARD
300000,,2003,300000,Санкт-Петербург,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16593916-223b96ad/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
400000,,2005,100000,Пермь,https://auto.ru/trailer/used/sale/cmt/polupricep_tent/16677440-7fe90d9b/,CMT,CMT Полуприцеп шторный,,ST_CURTAIN
220000,,2005,250000,Полтавская,https://auto.ru/trailer/used/sale/maz/polupricepbortovoy/16382792-863cdab1/,MAZ,МАЗ Полуприцеп бортовой,,ST_ONBOARD
950000,,2017,90000,Чебоксары,https://auto.ru/trailer/used/sale/transmash/870611/16467102-f7a22587/,TRANSMASH,Трансмаш (КАМА) 870611,,ST_CURTAIN
700000,,2007,500000,Смоленск,https://auto.ru/trailer/used/sale/krone/sd/16474594-7e1431e4/,KRONE,Krone SD,,ST_CURTAIN
