Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Федеральный округ;Цена с НДС;Comment;Качество верификации;Верификация
Шторный;Schmitz Cargobull;SCS;2018;2470000;Тула;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16652594-f54c94fb/;;;;;;;;1980000;-490000;Цена завышена - можно поторговаться;30;79000;ЦФО;;;;
Шторный;Schmitz Cargobull;SCB;2016;1750000;Дубровки;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16658000-8db8b19e/;260000;;;;;;Триера Трак;1800000;50000;;10;56000;ЦФО;Цена с НДС;;;ok
Шторный;Krone;SD;2018;2430000;Дубровки;https://auto.ru/trailer/used/sale/krone/sd/16652190-d779f044/;145000;;;;;;Триера Трак;2020000;-410000;Цена завышена - можно поторговаться;30;78000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Schmitz Cargobull;SKO;2015;3190000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16451420-cbf7165b/;600000;;;;;;;3290000;100000;;10;102000;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2017;4490000;Екатеринбург;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16658290-893fcf65/;;;;;;;ClassTrucks;4250000;-240000;Цена завышена - можно поторговаться;20;144000;УФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2018;4500000;Смоленск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16441622-44028747/;400000;;;;;;"ООО ""РЕД СТАР"" МАЗ Смоленск";4210000;-290000;Цена завышена - можно поторговаться;20;144000;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2015;3190000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16404736-91339da7/;600000;;;;;;;3290000;100000;;10;102000;ЦФО;;;;
Шторный;Meusburger;;2015;1730000;Набережные Челны;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16680698-66d6a462/;600000;;;;;;M7 TRUCK Набережные Челны;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2018;4100000;Набережные Челны;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16671090-1f74d77e/;250000;;;;;;АТРАКС;4180000;80000;;10;131000;ПФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;SCB;2018;2300000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16628758-1f384756/;130000;;;;;;АГТ-Трейдинг;2000000;-300000;Цена завышена - можно поторговаться;30;74000;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2015;3399999;Казань;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16601942-3caec3ca/;500000;;;;;;;3290000;-109999;;10;109000;ПФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2018;4500000;Казань;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16504542-31388a12/;300000;;;;;;ЗилантМоторс;4220000;-280000;Цена завышена - можно поторговаться;20;144000;ПФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;SCB;2017;2200000;Дубровки;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16634864-8d0d7de7/;180000;;;;;;Триера Трак;1900000;-300000;Цена завышена - можно поторговаться;30;70000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Schmitz Cargobull;SKO;2017;4650000;Домодедово;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16560162-59f8af4e/;170000;;;;;;СТТ-АВТО;3860000;-790000;Цена завышена - можно поторговаться;30;149000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Krone;SD;2017;4450000;Санкт-Петербург;https://auto.ru/trailer/used/sale/krone/sd/16411346-a7e62d29/;;;;;;;Группа Милан;4110000;-340000;Цена завышена - можно поторговаться;20;142000;СЗФО;;;;
Шторный;Schmitz Cargobull;SCS;2015;1850000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16657820-e611c0fa/;;;;;;;Глобал Трак Сейлс Москва;1510000;-340000;Цена завышена - можно поторговаться;30;59000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Krone;SD;2018;3990000;Москва;https://auto.ru/trailer/used/sale/krone/sd/16590394-ccb4ed58/;;;;;;;Глобал Трак Сейлс Москва;4280000;290000;Горячая цена! Срочно брать!;0;128000;ЦФО;;;;
Шторный;Meusburger;;2015;1577000;Зеленоград;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16528560-b44df8cc/;;;;;;;Глобал Трак Сейлс Москва;1510000;-67000;;10;50000;ЦФО;;;;
Рефрижератор;Kögel;S24;2018;4060000;Подольск;https://auto.ru/trailer/used/sale/kogel/s24/16463836-c7924692/;90000;;;;;;КомТоргТранс;4230000;170000;;10;130000;ЦФО;;;;
Шторный;Schmitz Cargobull;SCS;2019;2700000;Брянск;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16579266-4936aef9/;120000;;;;;;;2000000;-700000;Цена завышена - можно поторговаться;40;86000;ЦФО;;;;
Шторный;Krone;SD;2017;2300000;Москва и Московская область;https://auto.ru/trailer/used/sale/krone/sd/16644696-e8ef4ad2/;365000;;;;;;;1910000;-390000;Цена завышена - можно поторговаться;30;74000;ЦФО;;;;
Шторный;Schmitz Cargobull;SCS;2015;1349777;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16647906-8093f93e/;670000;;;;;;ТТ777;1490000;140223;Горячая цена! Срочно брать!;0;43000;ЦФО;Цена с НДС;Шторный полуприцеп Schmitz SCS DoubleDeck 2015г  Цена с НДС  возможна покупка в ЛИЗИНГ или КРЕДИТ  Стандарт TIR  работал по Европе  строго без перегрузов  Один владелец  гарантия юридической чистоты  Объем 105м3  регулируемая внутренняя высота  до 3 05м   Многоярусная погрузка  DoubleDeck   полный комплект доппель штоков  DoppelStock   Комплектация  корзина под запасное колесо  запасное колесо  лестница  инструментальный ящик  Состояние отличное  все растентовки работают  Остаток резины 60 70;0,34472;ok
Шторный;Schmitz Cargobull;SCS;2015;1450000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16005796-3667d5f5/;600000;;;;;;;1490000;40000;;10;46000;ЦФО;;;1;unclear
Бортовой;Krone;Mega Liner;2017;1800000;Солнечногорск;https://auto.ru/trailer/used/sale/krone/mega_liner/16607376-4949cfdb/;333000;;;;;;ТРАНСАЛЬЯНС Москва;1880000;80000;;10;58000;ЦФО;Цена с НДС;;;ok
Шторный;Krone;Profi Liner;2017;2257000;Авдон;https://auto.ru/trailer/used/sale/krone/profi_liner/16669709-b32456ff/;400000;;;;;;M7 TRUCK Уфа;1900000;-357000;Цена завышена - можно поторговаться;30;72000;ПФО;;;;
Шторный;Kässbohrer;CS;2015;1470000;Набережные Челны;https://auto.ru/trailer/used/sale/kaessbohrer/cs/16647492-79447547/;670000;;;;;;;1490000;20000;;10;47000;ПФО;;;;
Шторный;Meusburger;;2015;1730000;Новониколаевский;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16669711-43dc7130/;600000;;;;;;M7 TRUCK Казань;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Шторный;Meusburger;;2015;1730000;Набережные Челны;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16678948-313d0973/;600000;;;;;;M7 TRUCK Набережные Челны;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2016;4350000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16645536-65b357b7/;230000;;;;;;АГТ-Трейдинг;3770000;-580000;Цена завышена - можно поторговаться;30;139000;ЦФО;;;;
Шторный;Meusburger;;2015;1730000;Авдон;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16674644-2ec6dd0b/;600000;;;;;;M7 TRUCK Уфа;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Шторный;Krone;SD;2018;2200000;Химки;https://auto.ru/trailer/used/sale/krone/sd/16626488-06d7c972/;;;;;;;КРОНЕ СканБалт;2010000;-190000;Цена завышена - можно поторговаться;20;70000;ЦФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;SCS;2015;1399777;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16629530-38c25d73/;600000;;;;;;ТТ777;1490000;90223;Горячая цена! Срочно брать!;0;45000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Schmitz Cargobull;SKO;2019;5761863;Смоленск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16576096-2de6a1ec/;200000;;;;;;"ООО ""РЕД СТАР"" МАЗ Смоленск";4200000;-1561863;Цена завышена - можно поторговаться;50;184000;ЦФО;Цена с НДС;;;ok
Шторный;Meusburger;;2015;1730000;Москва;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16677734-355877b5/;200000;;;;;;M7 TRUCK Москва Юг;1510000;-220000;Цена завышена - можно поторговаться;20;55000;ЦФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2017;4591485;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16431050-21c2518d/;;;;;;;СГМ - ГРУПП;4250000;-341485;Цена завышена - можно поторговаться;20;147000;ЦФО;;;;
Шторный;Krone;SDP 27;2017;2230000;Дубровки;https://auto.ru/trailer/used/sale/krone/sdp_27/16635754-2aa5e376/;180000;;;;;;Триера Трак;1920000;-310000;Цена завышена - можно поторговаться;30;71000;ЦФО;Цена с НДС;;;ok
Шторный;Schmitz Cargobull;SCS;2019;2700000;Смоленск;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16416263-4215c819/;100000;;;;;;"ООО ""РЕД СТАР"" МАЗ Смоленск";2000000;-700000;Цена завышена - можно поторговаться;40;86000;ЦФО;Цена с НДС;;;ok
Рефрижератор;Kögel;SCB24;2018;3750000;Ижевск;https://auto.ru/trailer/used/sale/kogel/scb24/16671664-99eb4311/;;;;;;;Камавтокомплект Трак;4290000;540000;Горячая цена! Срочно брать!;0;120000;ПФО;Цена с НДС;В продаже 2 ед   полуприцепы рефрижераторы KOGEL с ХОУ Carrier 1350  2018 года выпуска  Хорошее состояние  Демонстрация по WhatsApp  Viber Возможна продажа в кредит и лизинг на самых выгодных условиях;0,41236;ok
Рефрижератор;Schmitz Cargobull;SKO;2017;4590000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16639994-dbe85166/;;;;;;;ClassTrucks;4250000;-340000;Цена завышена - можно поторговаться;20;147000;ЦФО;;;;
Бортовой;Kögel;S24;2015;1700000;Хоругвино;https://auto.ru/trailer/used/sale/kogel/s24/16380816-a8bf5dc4/;550000;;;;;;TELS Group;1180000;-520000;Цена завышена - можно поторговаться;50;54000;ЦФО;;;1;ok
Шторный;Meusburger;;2015;1730000;Нижний Новгород;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16661454-1a5bb5c9/;200000;;;;;;M7 TRUCK Нижний Новгород;1510000;-220000;Цена завышена - можно поторговаться;20;55000;ПФО;;;;
Шторный;Meusburger;;2018;2450000;Набережные Челны;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16611866-007282d7/;;;;;;;BS-Truck;1970000;-480000;Цена завышена - можно поторговаться;30;78000;ПФО;;;;
Шторный;Schmitz Cargobull;SCS;2016;1910000;Екатеринбург;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16646042-161a7e4a/;;;;;;;Global Truck Sales Екатеринбург;1800000;-110000;Цена завышена - можно поторговаться;20;61000;УФО;Цена с НДС;;;ok
Шторный;Meusburger;;2015;1604000;Чёрная Грязь;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16560518-5e24c2da/;200000;;;;;;M7 TRUCK Москва;1510000;-94000;Цена завышена - можно поторговаться;20;51000;ЦФО;;;;
Рефрижератор;Kässbohrer;FL;2018;3800000;Набережные Челны;https://auto.ru/trailer/used/sale/kaessbohrer/fl/16672494-5b8b2436/;240000;;;;;;АТРАКС;4140000;340000;Горячая цена! Срочно брать!;0;122000;ПФО;;;;
Шторный;Schmitz Cargobull;SCS;2017;2180000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16576060-0e7b7c36/;;;;;;;СГМ - ГРУПП;1900000;-280000;Цена завышена - можно поторговаться;20;70000;ЦФО;;;;
Рефрижератор;Krone;Cool Liner;2017;4450000;Санкт-Петербург;https://auto.ru/trailer/used/sale/krone/cool_liner/16611880-75e9ca13/;200000;;;;;;Группа Милан;3870000;-580000;Цена завышена - можно поторговаться;20;142000;СЗФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2017;4150000;Смоленск;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16414804-0844934b/;420000;;;;;;ГРИН ЛАЙН;3910000;-240000;Цена завышена - можно поторговаться;20;133000;ЦФО;;;;
Шторный;Meusburger;;2015;1730000;Авдон;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16663290-d46571fe/;600000;;;;;;M7 TRUCK Уфа;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Шторный;Meusburger;;2015;1730000;Набережные Челны;https://auto.ru/trailer/used/sale/meusburger/tentovanniy_polupricep/16679384-0ab3c50a/;600000;;;;;;M7 TRUCK Набережные Челны;1490000;-240000;Цена завышена - можно поторговаться;30;55000;ПФО;;;;
Рефрижератор;Schmitz Cargobull;SKO;2015;3290000;Москва;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16071044-beed4361/;600000;;;;;;;3290000;0;;10;105000;ЦФО;;;1;ok
Шторный;Krone;SD;2018;2350000;Дубровки;https://auto.ru/trailer/used/sale/krone/sd/16646612-0a62186a/;160000;;;;;;Триера Трак;2020000;-330000;Цена завышена - можно поторговаться;30;75000;ЦФО;Цена с НДС;;;ok
