Mileage,VehicleType,HP,Make,VATIncluded,CabSeats,URL,Gear,Table Names,Formula,Year,Price,Model,Supplier,CabBeds,Location,Price
800000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16612794-7dfd45f0/,MT,autoru - trucks.csv,4x2,2012,2550000,XF105,,2,Санкт-Петербург,2513565.95834
772000,Truck,401,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16466298-3fbb0507/,MT,autoru - trucks.csv,4x2,2013,3800000,Axor,,1,Ростов-на-Дону,2315454.63854
765000,Truck,410,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16507716-b9dbc8e9/,MT,autoru - trucks.csv,4x2,2012,2700000,XF105,,2,Хотьково,2513565.95834
550000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16386772-53ec4a61/,MT,autoru - trucks.csv,6x4,2013,3200000,TGS,,1,Верхняя Пышма,3833522.28737
850000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16222170-3b2554a8/,MT,autoru - trucks.csv,6x4,2006,470000,64220,,1,Самара,710440.33586
990000,Truck,440,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/10563794-0a0435e2/,MT,autoru - trucks.csv,4x2,2008,2650000,FH,,2,Краснодар,2116256.26205
150000,Truck,470,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16622168-dcd2cc00/,MT,autoru - trucks.csv,4x2,2002,1349000,4-Series,,2,Петрозаводск,1273235.86143
200047,Truck,401,KAMAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/kamaz/5490_neo/16636018-b7f694b7/,AT,autoru - trucks.csv,4x2,2018,3450000,5490 NEO,M7 TRUCK Москва,1,Чёрная Грязь,3363252.05591
1300000,Truck,412,RENAULT,,,https://auto.ru/artic/used/sale/renault/premium_tractor/16004798-d454e141/,MT,autoru - trucks.csv,4x2,2001,900000,Premium,,,Волгоград,671934.16599
438196,Truck,530,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16576128-490dbe70/,AT,autoru - trucks.csv,6x4,2003,1400000,TGA,,1,Казань,1718851.03662
1200000,Truck,430,DAF,,2,https://auto.ru/artic/used/sale/daf/cf_series_1/16466358-7c516f57/,MT,autoru - trucks.csv,4x2,2002,950000,CF-series,,1,Нижний Новгород,1386325.8569
1300000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/15727435-6842bfb7/,MT,autoru - trucks.csv,4x2,2007,1150000,TGA,,2,Красноярск,1637024.33174
1370000,Truck,420,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16630750-8a9bcda9/,AT,autoru - trucks.csv,4x2,2011,2250000,FH,,1,Москва,2337816.84845
1800000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16630838-d9af54f6/,AT,autoru - trucks.csv,4x2,2003,1200000,TGA,,2,Екатеринбург,1231153.14494
836916,Truck,440,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16520408-327be6d9/,MT,autoru - trucks.csv,4x2,2016,4950000,R-Series,M7 TRUCK Набережные Челны,2,Набережные Челны,4394168.92295
150000,Truck,401,KAMAZ,,3,https://auto.ru/artic/used/sale/kamaz/5490_neo/16584852-55d999fc/,AT,autoru - trucks.csv,4x2,2018,4650000,5490 NEO,,1,Воронеж,3620769.47191
110000,Truck,500,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16356682-b90f3505/,MT,autoru - trucks.csv,6x4,2003,1500000,Columbia,,2,Черкесск,1027852.76953
450000,Truck,280,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16531698-c89aaca9/,MT,autoru - trucks.csv,6x2,2008,450000,65116,,1,Томск,815354.08134
1000000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16443790-2e80b81c/,MT,autoru - trucks.csv,4x2,2003,850000,4-Series,,2,Великие Луки,1455753.76022
124977,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16576660-3ea82169/,AT,autoru - trucks.csv,4x2,2018,5275000,TGX,M7 TRUCK Казань,2,Новониколаевский,4958112.31274
870000,Truck,440,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16615266-6ae72d4f/,AT,autoru - trucks.csv,4x2,2014,3620000,R-Series,,2,Красноярск,3733347.00546
763000,Truck,410,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16274010-60728163/,MT,autoru - trucks.csv,4x2,2011,900000,5440,,2,Набережные Челны,1131965.84586
993256,Truck,410,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16587896-54282151/,AT,autoru - trucks.csv,4x2,2012,2410000,Actros,GROSS AUTO,2,Москва,2505376.45503
65000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16575086-dfa8c2c8/,MT,autoru - trucks.csv,4x2,2005,1150000,5440,,1,Краснодарский край,518611.28168
1000000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16446005-da8d1f63/,AT,autoru - trucks.csv,4x2,2010,2200000,TGX,,1,Белореченск,2194460.92774
737923,Truck,400,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16123074-1f8f8466/,MT,autoru - trucks.csv,4x2,2011,1450000,Axor,ГРУЗ СОЮЗ,1,Москва,1778416.65658
750000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16565540-0896cc07/,MT,autoru - trucks.csv,4x2,2006,1000000,5440,,2,Новокузнецк,624210.07683
800000,Truck,410,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16303998-357263fb/,MT,autoru - trucks.csv,4x2,2011,1500000,5440,,2,Михайловск,1131965.84586
838000,Truck,439,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16427010-0fe95ac2/,MT,autoru - trucks.csv,4x2,2011,2000000,Premium,GOODTRUCKS,1,Белгород,1569711.70125
970000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16483840-06d762ac/,MT,autoru - trucks.csv,4x2,2011,2600000,4-Series,,2,Саранск,2557444.26904
910000,Truck,450,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/15093478-f9ed527d/,AT,autoru - trucks.csv,4x2,2008,2850000,Premium,,1,Симферополь,1453588.5455
912000,Truck,471,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16360384-0df82742/,AT,autoru - trucks.csv,4x2,2009,2200000,Premium,,2,Зеленогорск,1873330.19996
1075000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16605634-8a1ac453/,MT,autoru - trucks.csv,6x2,2003,1099000,TGA,,1,Кинешма,1240474.65055
1400000,Truck,440,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16494888-65a104c1/,MT,autoru - trucks.csv,4x2,2002,970000,Magnum,,2,Волжский,928328.03658
200000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/15493777-3b271d3b/,MT,autoru - trucks.csv,6x4,2004,800000,64220,,1,Екатеринбург,540936.95028
1700000,Truck,470,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16156474-666c700f/,AT,autoru - trucks.csv,,2003,1500000,VNL,,2,Воронеж,1582410.74323
3000,Truck,480,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16292050-21d6a3ce/,MT,autoru - trucks.csv,4x2,2002,1350000,Stralis,,2,Карачев,963904.75869
1500000,Truck,330,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16535412-8438d00c/,MT,autoru - trucks.csv,6x4,2004,950000,Century Class,,2,Камские Поляны,1057666.35668
1580000,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/15977070-2a3f85a2/,MT,autoru - trucks.csv,6x4,2003,1650000,Columbia,,2,Армавир,1015934.28531
175000,Truck,400,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/6460/16297290-881eca75/,MT,autoru - trucks.csv,6x4,2015,2300000,6460,,1,Кодинск,2037103.74166
170000,Truck,400,MAZ,Цена с НДС,2,https://auto.ru/artic/used/sale/maz/6430/16613454-c7a8a508/,MT,autoru - trucks.csv,6x4,2014,1600000,6430,Рязань МАЗ сервис,2,Рязань,1981409.62846
1500000,Truck,470,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16458384-f427223e/,MT,autoru - trucks.csv,6x4,2003,850000,VNL,,2,Волгоград,1785775.8706
499150,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16545846-7c83f705/,MT,autoru - trucks.csv,4x2,2007,1440000,TGA,PRO АВТО,2,Люберцы,1637024.33174
600000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16192570-d35102c6/,MT,autoru - trucks.csv,4x2,2013,750000,5440,,2,Оренбург,1515065.21084
1525000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16585378-650a3f7a/,MT,autoru - trucks.csv,4x2,2007,1600000,R-Series,ТРАК ПЛАТФОРМА,2,Люберцы,1894651.81345
1090000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16446139-30239c26/,MT,autoru - trucks.csv,4x2,2009,2200000,R-Series,,2,Новый Оскол,2326318.22117
325000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16609986-d05ea39f/,MT,autoru - trucks.csv,4x2,2004,1750000,R-Series,,2,Брянск,1559633.62009
965859,Truck,437,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16135778-b9a13115/,MT,autoru - trucks.csv,4x2,2010,1500000,Premium,,1,Тула,1502492.81174
500000,Truck,411,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16634344-f9eda546/,MT,autoru - trucks.csv,6x4,2012,1200000,6430,,2,Волгоград,1728991.21908
530000,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16632818-36b2a565/,AT,autoru - trucks.csv,4x2,2016,5402058,FH,,2,Смоленск,4284670.03174
792621,Truck,429,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16584892-3070daa0/,AT,autoru - trucks.csv,4x2,2007,2100000,FH,,1,Владивосток,1559093.30515
662800,Truck,401,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/16284530-53f641ab/,MT,autoru - trucks.csv,4x2,2016,1450000,5490,Global Truck Sales Санкт-Петербург,1,Санкт-Петербург,1892905.53003
1043938,Truck,435,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/columbia/16609893-2a12be72/,MT,autoru - trucks.csv,6x4,2004,950000,Columbia,КОМПАНИЯ АВТОМОБИЛИЯ,2,Ярославль,1104747.04948
360000,Truck,360,KAMAZ,,3,https://auto.ru/artic/used/sale/kamaz/65116/16487132-2f90790d/,MT,autoru - trucks.csv,6x4,2012,1100000,65116,,1,Катайск,1506331.98459
1250000,Truck,412,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16389626-0d6cc6ef/,AT,autoru - trucks.csv,6x2,2004,1150000,Premium,,1,Малоярославец,1349686.5126
1100000,Truck,390,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16461942-6861fb6c/,MT,autoru - trucks.csv,4x2,2008,1700000,TGA,,2,Брянск,1666056.26719
633246,Truck,354,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16609413-12d8a5a2/,MT,autoru - trucks.csv,4x2,2012,1690000,Axor,Global Truck Sales Москва Север,1,Москва,1859556.79713
250000,Truck,298,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16459542-dc1f0d06/,MT,autoru - trucks.csv,6x4,2013,950000,65116,,1,Уфа,1510188.40779
870000,Truck,439,RENAULT,,,https://auto.ru/artic/used/sale/renault/premium_tractor/16358222-7ebe6602/,AT,autoru - trucks.csv,,2010,2100000,Premium,,,Махачкала,1769311.36951
880000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16238390-f32fa855/,MT,autoru - trucks.csv,4x2,2008,2600000,R-Series,,2,Владимир,2073599.07701
1150000,Truck,500,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16330906-f468b57f/,MT,autoru - trucks.csv,6x4,2002,1200000,VNL,,1,Кострома,1399988.14217
110000,Truck,401,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/15848274-79f42488/,MT,autoru - trucks.csv,4x2,2018,3350000,5490,,2,Воронеж,2892075.297
1166000,Truck,380,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16246702-bf0cc3c4/,MT,autoru - trucks.csv,4x2,2000,1150000,95XF,,2,Шуя,1386280.66937
1200000,Truck,408,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16352140-027514c1/,MT,autoru - trucks.csv,4x2,2007,2200000,XF105,,2,Пятигорск,2015053.9526
1168000,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16285380-7346c327/,MT,autoru - trucks.csv,4x2,2010,1349000,Premium,,2,Кунгур,1626277.27319
761329,Truck,354,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16635724-c33f77b0/,MT,autoru - trucks.csv,4x2,2011,1580000,Axor,,1,Москва,1665469.12384
600000,Truck,420,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16547776-9d284a63/,MT,autoru - trucks.csv,4x2,2005,1100000,Premium,,1,Екатеринбург,940017.04894
1500000,Truck,380,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16248800-1157c471/,MT,autoru - trucks.csv,4x2,2001,1300000,4-Series,,2,Тверь,1101383.22924
350000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16148998-1d46129e/,MT,autoru - trucks.csv,6x4,2005,600000,64220,,1,Нижневартовск,654110.25236
306000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16613622-5c5879a7/,MT,autoru - trucks.csv,4x2,2008,1300000,5440,,2,Курск,803190.4737
350000,Truck,340,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/15785354-9f4d1f84/,MT,autoru - trucks.csv,4x2,2000,1200000,Premium,,2,Обнинск,782094.71371
672565,Truck,380,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16504480-b20222fd/,MT,autoru - trucks.csv,4x2,2011,1990000,Premium,,1,Ставропольский край,1481611.54525
720325,Truck,420,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16170844-7824b897/,AT,autoru - trucks.csv,6x2,2009,1720000,Stralis,AVTOKOMMERZ-TRUCKS,2,Михнево,2143224.43383
800000,Truck,437,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16202412-c4ebbc04/,MT,autoru - trucks.csv,6x4,2011,1900000,Premium,,1,Барнаул,2179422.91047
145000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16631990-d4c6f878/,MT,autoru - trucks.csv,6x4,2009,1400000,6430,,2,Екатеринбург,1313840.60072
170000,Truck,428,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65806/16635654-bca40ced/,MT,autoru - trucks.csv,6x4,2016,3500000,65806,,1,Челябинск,2514577.46056
900000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16575032-97c86e82/,MT,autoru - trucks.csv,4x2,2001,1500000,TGA,,2,Нижнеудинск,835171.12682
1200000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16503444-791dcea6/,MT,autoru - trucks.csv,4x2,2008,1850000,XF105,,2,Архангельск,2145590.43118
318000,Truck,401,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/5490/16632916-bdd0570f/,MT,autoru - trucks.csv,4x2,2016,1900000,5490,,1,Нижний Новгород,1892905.53003
640000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/6430/16539914-fc6379e4/,MT,autoru - trucks.csv,6x4,2011,950000,6430,,2,Куеда,1490423.53412
1550000,Truck,460,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16631008-0270362a/,MT,autoru - trucks.csv,6x2,2005,2100000,FH,,2,Санкт-Петербург,1991968.80534
256000,Truck,310,MAZ,Цена с НДС,,https://auto.ru/artic/used/sale/maz/5440/16321298-b47beca0/,MT,autoru - trucks.csv,4x2,2016,1300000,5440,,,Челябинск,1225981.06622
900400,Truck,360,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16307184-805dc9e0/,MT,autoru - trucks.csv,,2012,1499000,Axor,КОМПАНИЯ АВТОМОБИЛИЯ,1,Ярославль,2043066.11829
1263000,Truck,415,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16511128-99c28d5b/,MT,autoru - trucks.csv,4x2,2001,1100000,FH,M7 TRUCK Санкт-Петербург,2,Санкт-Петербург,1176093.19285
340000,Truck,330,MAZ,,,https://auto.ru/artic/used/sale/maz/5432/16551768-237c9afa/,MT,autoru - trucks.csv,,2007,350000,5432,,,Рязанская область,605838.86397
1800000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16613186-dab0696c/,MT,autoru - trucks.csv,4x2,2002,1100000,R-Series,,2,Кострома,1308799.45644
840000,Truck,420,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/15544156-ce2f0ff3/,MT,autoru - trucks.csv,4x2,2012,1700000,Stralis,,1,Екатеринбург,1704105.34459
800000,Truck,320,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16614394-fd8f3553/,MT,autoru - trucks.csv,4x2,2008,500000,Premium,,1,Москва,1089637.83766
1485420,Truck,450,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16248446-2ee56efc/,MT,autoru - trucks.csv,6x4,2002,1100000,VNL,,2,Смоленск,1583667.36886
780000,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16626990-7102a906/,MT,autoru - trucks.csv,4x2,2011,1800000,TGX,,2,Торжок,2216793.223
1100000,Truck,460,DAF,,2,https://auto.ru/artic/used/sale/daf/xf105/16533180-bc6c2093/,MT,autoru - trucks.csv,4x2,2011,2500000,XF105,,2,Тюмень,2435115.82213
700000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16361312-1fddd646/,MT,autoru - trucks.csv,4x2,2007,780000,5440,,2,Старый Оскол,710459.68992
1300000,Truck,420,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16575034-07d229c1/,MT,autoru - trucks.csv,4x2,2003,1050000,4-Series,,1,Советск,1134763.77013
1200000,Truck,430,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16483600-05fdbe8f/,MT,autoru - trucks.csv,6x4,2004,850000,Century Class,,2,Орск,1105822.20973
980000,Truck,440,VOLVO,,,https://auto.ru/artic/used/sale/volvo/fm_tractor/16600822-98681aea/,MT,autoru - trucks.csv,6x4,2014,2550000,FM,,,Санкт-Петербург,3728765.1415
900000,Truck,435,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16375810-e3de6516/,AT,autoru - trucks.csv,4x2,2008,2800000,Actros,,2,Нижний Новгород,2107447.57599
1723000,Truck,456,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16622602-604aba4c/,AT,autoru - trucks.csv,4x2,2008,2000000,Actros,,2,Казань,2143238.90731
590000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16558448-9247acaa/,MT,autoru - trucks.csv,4x2,2004,230000,5432,,1,Малгобек,393159.25736
604323,Truck,469,VOLVO,Цена с НДС,2,https://auto.ru/artic/used/sale/volvo/fh_tractor/16620642-07085290/,AT,autoru - trucks.csv,4x2,2014,6750000,FH,Global Truck Sales Москва Север,2,Москва,3487506.90524
428908,Truck,440,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16524958-387bb988/,MT,autoru - trucks.csv,6x4,2011,3375000,TGS,ГРУЗ СОЮЗ,1,Москва,2577072.65449
971064,Truck,410,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16578978-842b9231/,AT,autoru - trucks.csv,4x2,2011,2200000,Actros,GROSS AUTO,2,Москва,2351639.68829
650000,Truck,480,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/15958510-e6a9209e/,AT,autoru - trucks.csv,4x2,2001,835000,Magnum,,2,Искитим,929153.27698
472000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16467292-48adc693/,MT,autoru - trucks.csv,4x2,2008,1599000,TGA,Вираж,1,Санкт-Петербург,1553210.21706
480000,Truck,400,MAZ,,,https://auto.ru/artic/used/sale/maz/64220/16572432-5ef259fe/,MT,autoru - trucks.csv,,2002,1100000,64220,,,Ростов-на-Дону,446338.16286
1060000,Truck,428,DAF,,2,https://auto.ru/artic/used/sale/daf/xf95/16632512-2d8b1078/,MT,autoru - trucks.csv,4x2,2004,1700000,95XF,,2,Кострома,1822952.41636
1500000,Truck,389,VOLVO,,,https://auto.ru/artic/used/sale/volvo/fm_tractor/16557968-f758a8b0/,,autoru - trucks.csv,4x2,2007,1829000,FM,,,Воронеж,1169274.41998
1400000,Truck,380,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16340726-7800d78a/,MT,autoru - trucks.csv,4x2,2007,1900000,4-Series,,2,Сыктывкар,1758106.16664
450000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16063482-dbe33c63/,MT,autoru - trucks.csv,6x6,2006,4850000,TGA,,0,Новосибирск,2653238.92716
965000,Truck,420,IVECO,,2,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16399446-4fcee88c/,MT,autoru - trucks.csv,4x2,2008,2499000,Stralis,,2,Алексин,1522118.33616
800000,Truck,410,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16584738-45c79e0c/,MT,autoru - trucks.csv,4x2,2004,990000,TGA,,2,Химки,1207851.27425
1200,Truck,500,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16627740-09fe879f/,MT,autoru - trucks.csv,6x4,2005,1270000,Century Class,,2,Красноярск,1228569.20928
930000,Truck,420,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16219990-ff493239/,MT,autoru - trucks.csv,6x2,2005,1150000,Premium,,1,Томск,1303096.65566
1180000,Truck,480,SCANIA,,2,https://auto.ru/artic/used/sale/scania/r_1/16589954-f491aeb8/,AT,autoru - trucks.csv,4x2,2008,1850000,R-Series,,2,Барнаул,2286236.29401
600000,Truck,441,MAN,,2,https://auto.ru/artic/used/sale/man/tgs/16502260-67a4f8a2/,MT,autoru - trucks.csv,6x4,2011,3300000,TGS,,1,Лесосибирск,2547460.39167
320000,Truck,430,MERCEDES,,2,https://auto.ru/artic/used/sale/mercedes/actros_t/16580452-96c07c1a/,MT,autoru - trucks.csv,4x2,2002,2000000,Actros,,1,Краснодар,976296.82841
775981,Truck,228,MAN,,2,https://auto.ru/artic/used/sale/man/f_2000_t/15568944-e732991f/,MT,autoru - trucks.csv,4x2,2000,1150000,F 2000,,2,Тверь,789456.15766
618262,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/griffin/16361298-fefcd3a0/,MT,autoru - trucks.csv,4x2,2011,2300000,Griffin,,1,Уфа,1992807.80395
628000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/16078118-bfab8f2f/,MT,autoru - trucks.csv,4x2,2008,1200000,TGA,,1,Альметьевск,1553210.21706
160000,Truck,400,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/6460/16407434-7dea1036/,MT,autoru - trucks.csv,6x4,2014,1250000,6460,,1,Краснодар,1913303.15533
650000,Truck,420,RENAULT,,2,https://auto.ru/artic/used/sale/renault/premium_tractor/16260896-eacb9e6f/,MT,autoru - trucks.csv,4x2,2005,800000,Premium,,2,Смоленск,1124446.20348
300000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/15467143-5dea053d/,MT,autoru - trucks.csv,4x2,2003,230000,5432,,1,Великий Новгород,358019.51632
1370000,Truck,515,FREIGHTLINER,,2,https://auto.ru/artic/used/sale/freightliner/century_class/16272314-2b02a804/,MT,autoru - trucks.csv,6x4,2004,1100000,Century Class,,2,Геленджик,1135847.0086
614965,Truck,354,MERCEDES,Цена с НДС,2,https://auto.ru/artic/used/sale/mercedes/axor_t/16602354-0f2da649/,MT,autoru - trucks.csv,4x2,2012,1680000,Axor,Global Truck Sales Москва Север,1,Москва,1859556.79713
773898,Truck,400,MAN,,2,https://auto.ru/artic/used/sale/man/tgx/16430840-70edd890/,MT,autoru - trucks.csv,4x2,2012,3600000,TGX,,2,Красноярск,2489129.39262
163400,Truck,281,KAMAZ,,2,https://auto.ru/artic/used/sale/kamaz/65116/16140416-1ae2173d/,MT,autoru - trucks.csv,6x4,2012,1000000,65116,,1,Саратов,1327542.2673
938000,Truck,340,SCANIA,,2,https://auto.ru/artic/used/sale/scania/l/16601890-15a568be/,MT,autoru - trucks.csv,4x2,2007,1000000,4-Series,КТА,1,Москва,1357454.89676
1000000,Truck,400,INTERNATIONAL,,,https://auto.ru/artic/used/sale/international/9000/16538070-ce678d4a/,MT,autoru - trucks.csv,,2003,1000000,9000 Series,,,Березники,1200597.53986
1350000,Truck,480,RENAULT,,2,https://auto.ru/artic/used/sale/renault/magnum_ae/16368218-021aaf36/,AT,autoru - trucks.csv,4x2,2005,1800000,Magnum,,2,Белгород,1364218.30017
400000,Truck,330,MAZ,,2,https://auto.ru/artic/used/sale/maz/5432/16635810-2e73c3a3/,MT,autoru - trucks.csv,4x2,2005,380000,5432,,2,Курган,498811.06581
1800000,Truck,460,MAN,,2,https://auto.ru/artic/used/sale/man/tga_1/15990248-03869d0f/,MT,autoru - trucks.csv,4x2,2003,1500000,TGA,,2,Тюмень,1147149.52875
727000,Truck,300,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16445889-765c664c/,MT,autoru - trucks.csv,4x2,2004,800000,FM,,0,Самара,1056663.90038
1650000,Truck,426,DAF,,,https://auto.ru/artic/used/sale/daf/cf_series_1/16603076-54e230fc/,MT,autoru - trucks.csv,4x2,2002,1100000,CF-series,,,Новосибирск,1251820.42281
830000,Truck,480,MAN,,2,https://auto.ru/artic/used/sale/man/33_1/16583824-8d5ab885/,MT,autoru - trucks.csv,6x4,2013,4150000,33,,1,Владимир,3833522.28737
889000,Truck,400,VOLVO,,2,https://auto.ru/artic/used/sale/volvo/fm_tractor/16170282-5249208b/,MT,autoru - trucks.csv,6x4,2012,3100000,FM,Вираж,1,Санкт-Петербург,3210251.71126
400000,Truck,400,MAZ,,2,https://auto.ru/artic/used/sale/maz/5440/16287422-3cbac411/,MT,autoru - trucks.csv,4x2,2007,800000,5440,,2,Барнаул,710459.68992
500000,Truck,380,INTERNATIONAL,,2,https://auto.ru/artic/used/sale/international/9000/16458878-0faf6aa1/,MT,autoru - trucks.csv,6x4,2009,1050000,9000 Series,Автоброкер Онлайн.ру,1,Екатеринбург,2092155.78383
1400000,Truck,480,DAF,,2,https://auto.ru/artic/used/sale/daf/xf_series/16481342-9edbc78b/,MT,autoru - trucks.csv,4x2,2003,1450000,XF,,2,Жуков,1753424.62925
280000,Truck,390,MAZ,,2,https://auto.ru/artic/used/sale/maz/64220/16576004-3920443d/,,autoru - trucks.csv,,2006,450000,64220,,1,Брянск,395015.05952
