price,vat_included,year,mileage,location,url,make,name,supplier,gear,hp,formula,cab
2695000,,2014,774384,Набережные Челны,https://auto.ru/artic/used/sale/scania/p_1/16466376-3feffd5b/,SCANIA,Scania P-series,M7 TRUCK Набережные Челны,механическая,360,4x2,2-х местная с 1 спальным
1200000,,2003,10,Иркутск,https://auto.ru/artic/used/sale/freightliner/columbia/16635436-b5a59bf3/,FREIGHTLINER,Freightliner Columbia,,автоматическая,12,6x4,2-х местная с 2 спальными
1200000,,2002,1000000,Брянск,https://auto.ru/artic/used/sale/daf/xf95/16372818-c72606a0/,DAF,DAF 95XF,,механическая,428,4x2,2-х местная с 2 спальными
980000,,2000,1124000,Санкт-Петербург,https://auto.ru/artic/used/sale/volvo/f_series_tractor/16609615-a14149ec/,VOLVO,Volvo F-Series,Группа Милан,механическая,380,4x2,2-х местная с 2 спальными
1670000,,2004,1500000,Волгоград,https://auto.ru/artic/used/sale/scania/l/16179100-ca68f12b/,SCANIA,Scania 4-Series,,механическая,340,4x2,2-х местная с 1 спальным
1230000,,2003,1195681,Котельники,https://auto.ru/artic/used/sale/mercedes/actros_t/16596088-edcf6cfd/,MERCEDES,Mercedes-Benz Actros,Форсаж,полуавтоматическая,430,4x2,2-х местная с 2 спальными
1100000,,2000,800000,Казань,https://auto.ru/artic/used/sale/volvo/fh_tractor/16462468-00b378c1/,VOLVO,Volvo FH,,механическая,420,4x2,2-х местная с 2 спальными
750000,,2003,1800000,Красная Горбатка,https://auto.ru/artic/used/sale/renault/premium_tractor/16614908-feaa90f6/,RENAULT,Renault Premium,,механическая,412,4x2,2-х местная с 2 спальными
1350000,,2003,1200000,Чита,https://auto.ru/artic/used/sale/mercedes/axor_t/16294572-b7617429/,MERCEDES,Mercedes-Benz Axor,,механическая,428,4x2,2-х местная с 1 спальным
2600000,,2004,1100000,Краснодар,https://auto.ru/artic/used/sale/daf/xf95/16625710-e1d9f0fe/,DAF,DAF 95XF,,механическая,430,4x2,2-х местная с 2 спальными
1600000,,2004,960000,Радужный,https://auto.ru/artic/used/sale/daf/xf95/15896834-38c54f94/,DAF,DAF 95XF,,механическая,430,4x2,2-х местная с 2 спальными
760000,,2001,500000,Липецк,https://auto.ru/artic/used/sale/erf/e_series/15961626-9d187249/,ERF,ERF (MAN Truck) E-Series,,механическая,380,6x2,2-х местная с 1 спальным
2900000,,2002,1000,Ростов-на-Дону,https://auto.ru/artic/used/sale/freightliner/columbia/10600708-94d300de/,FREIGHTLINER,Freightliner Columbia,,механическая,435,6x4,
850000,,2001,1770000,Рязань,https://auto.ru/artic/used/sale/freightliner/columbia/16050434-9e112c60/,FREIGHTLINER,Freightliner Columbia,,механическая,470,6x4,2-х местная с 2 спальными
1650000,,2004,1430000,Шадринск,https://auto.ru/artic/used/sale/volvo/vnl_tractor/16395488-12013da7/,VOLVO,Volvo VNL,,механическая,470,6x4,2-х местная с 2 спальными
950000,,2000,100000,Жуков,https://auto.ru/artic/used/sale/renault/magnum_ae/16343788-59aa652a/,RENAULT,Renault Magnum,,механическая,470,4x2,2-х местная с 2 спальными
410000,,2003,95000,Новосибирск,https://auto.ru/artic/used/sale/maz/5432/16273510-6aed776f/,MAZ,МАЗ 5432,,механическая,330,4x2,2-х местная с 1 спальным
1150000,,2000,300000,Ростов-на-Дону,https://auto.ru/artic/used/sale/international/9000/16283322-9a5ff149/,INTERNATIONAL,International 9000 Series,,механическая,435,6x2,2-х местная с 2 спальными
5640000,,2019,21780,Казань,https://auto.ru/artic/used/sale/kamaz/43118_tyagach/16476028-aa00609d/,KAMAZ,КамАЗ 43118,РБА-Казань,механическая,300,6x6,
2650000,Цена с НДС,2016,139207,Москва,https://auto.ru/artic/used/sale/maz/6430/16555578-439275d6/,MAZ,МАЗ 6430,ГРУЗ СОЮЗ,механическая,410,6x4,2-х местная с 2 спальными
4950000,,2016,836916,Набережные Челны,https://auto.ru/artic/used/sale/scania/r_1/16520408-327be6d9/,SCANIA,Scania R-Series,M7 TRUCK Набережные Челны,механическая,440,4x2,2-х местная с 2 спальными
6500000,,2016,800000,Брянск,https://auto.ru/artic/used/sale/scania/r_1/16591970-19eebe39/,SCANIA,Scania R-Series,,автоматическая,500,4x2,2-х местная с 2 спальными
1750000,,2016,436961,Санкт-Петербург,https://auto.ru/artic/used/sale/kamaz/5490/16526462-215d11ac/,KAMAZ,КамАЗ 5490,НК РУСМОБИЛЬ,механическая,401,4x2,2-х местная с 1 спальным
8200000,,2018,295000,Владивосток,https://auto.ru/artic/used/sale/volvo/fh_tractor/16610288-d4b15c8d/,VOLVO,Volvo FH,,автоматическая,467,6x2,2-х местная с 2 спальными
5690000,Цена с НДС,2019,,,https://auto.ru/artic/new/sale/mercedes/sprinter_t/16536466-b1509813/,MERCEDES,Mercedes-Benz Sprinter,Коммерческие автомобили КЛЮЧАВТО,автоматическая,163,4x2,
5610000,Цена с НДС,2018,,Подольск,https://auto.ru/artic/new/sale/kamaz/65206/15748483-74944809/,KAMAZ,КамАЗ 65206,Автоцентр ТЕХИНКОМ Подольск,механическая,428,6x4,2-х местная с 1 спальным
10962756,Цена с НДС,2019,,Санкт-Петербург,https://auto.ru/artic/new/sale/mercedes/arocs_a/16398944-a66fd78f/,MERCEDES,Mercedes-Benz Arocs,ЗТ Север,автоматическая,478,6x4,2-х местная с 1 спальным
5840000,Цена с НДС,2019,,Кабаново,https://auto.ru/artic/new/sale/shacman/sx4258/16501373-3abc7896/,SHACMAN,Shacman (Shaanxi) SX4258,Компания Арго,механическая,430,6x4,2-х местная с 2 спальными
10104007,Цена с НДС,2019,,Санкт-Петербург,https://auto.ru/artic/new/sale/mercedes/actros_t/16250264-e8e50498/,MERCEDES,Mercedes-Benz Actros,ЗТ Север,автоматическая,450,6x2,2-х местная с 1 спальным
7950000,Цена с НДС,2019,,Всеволожск,https://auto.ru/artic/new/sale/mercedes/actros_t/16419138-a5fb598c/,MERCEDES,Mercedes-Benz Actros,Технический центр Восток,автоматическая,420,4x2,2-х местная с 1 спальным
5300000,,2019,,Всеволожск,https://auto.ru/artic/new/sale/kamaz/5490/16470576-812d5572/,KAMAZ,КамАЗ 5490,Технический центр Восток,механическая,401,4x2,
5200000,Цена с НДС,2019,,,https://auto.ru/artic/new/sale/mercedes/sprinter_t/16536214-38d3c342/,MERCEDES,Mercedes-Benz Sprinter,Коммерческие автомобили КЛЮЧАВТО,механическая,163,4x2,
4550000,,2017,351000,Красноярск,https://auto.ru/artic/used/sale/man/tgx/16426810-57e61dba/,MAN,MAN TGX,ГК САЛК,,400,4x2,2-х местная с 1 спальным
8500000,Цена с НДС,2018,344000,Оренбург,https://auto.ru/artic/used/sale/scania/g/16542804-85dc2250/,SCANIA,Scania G-series,Оренбург-СканСервис,автоматическая,340,4x2,2-х местная с 2 спальными
5000000,,2015,800000,Новосибирск,https://auto.ru/artic/used/sale/mercedes/actros_t/16580118-05f376e7/,MERCEDES,Mercedes-Benz Actros,,автоматическая,401,4x2,2-х местная с 2 спальными
4900000,,2016,750000,Еманжелинск,https://auto.ru/artic/used/sale/volvo/fh_tractor/15595678-8fde1349/,VOLVO,Volvo FH,,механическая,420,4x2,2-х местная с 2 спальными
1400000,,2015,330000,Воронеж,https://auto.ru/artic/used/sale/kamaz/65116/16616990-bfa1c786/,KAMAZ,КамАЗ 65116,,механическая,298,6x4,2-х местная с 1 спальным
7490000,Цена с НДС,2018,200000,Уфа,https://auto.ru/artic/used/sale/renault/c_series_tractor/16288670-e92d5da4/,RENAULT,Renault C-Series,,автоматическая,440,6x4,2-х местная с 2 спальными
1700000,,2016,400000,Набережные Челны,https://auto.ru/artic/used/sale/maz/5440/16339038-910a17c1/,MAZ,МАЗ 5440,,механическая,420,4x2,2-х местная с 2 спальными
3950000,,2015,900000,Тверь,https://auto.ru/artic/used/sale/mercedes/actros_t/16624626-f255a276/,MERCEDES,Mercedes-Benz Actros,,автоматическая,410,4x2,2-х местная с 2 спальными
3900000,,2015,918000,Казань,https://auto.ru/artic/used/sale/mercedes/actros_t/16568760-7549da73/,MERCEDES,Mercedes-Benz Actros,,автоматическая,400,4x2,2-х местная с 2 спальными
4500000,,2017,360000,Липецк,https://auto.ru/artic/used/sale/iveco/stralis_tractor/15780168-852f487b/,IVECO,IVECO Stralis,,автоматическая,460,4x2,2-х местная с 2 спальными
8300000,,2018,323000,Долгопрудный,https://auto.ru/artic/used/sale/volvo/fh_tractor/16620042-2f6ceb16/,VOLVO,Volvo FH,,механическая,510,6x4,2-х местная с 1 спальным
5900000,,2018,300000,Киров,https://auto.ru/artic/used/sale/man/tgx/16473790-bf294ebe/,MAN,MAN TGX,,автоматическая,480,4x2,2-х местная с 2 спальными
2850000,,2017,30000,Миасс,https://auto.ru/artic/used/sale/kamaz/43118_tyagach/16461650-66417015/,KAMAZ,КамАЗ 43118,ООО УралСпецКран,механическая,300,6x6,2-х местная с 1 спальным
9100000,,2017,233300,Уяр,https://auto.ru/artic/used/sale/man/tgs/16629850-d22ed4bd/,MAN,MAN TGS,,механическая,480,6x6,2-х местная с 1 спальным
2000000,,2018,339000,Погар,https://auto.ru/artic/used/sale/maz/5440/16629926-9ee30601/,MAZ,МАЗ 5440,,механическая,423,4x2,2-х местная с 2 спальными
5350000,Цена с НДС,2017,700000,Краснодар,https://auto.ru/artic/used/sale/scania/r_1/16447782-f147c487/,SCANIA,Scania R-Series,,автоматическая,12,4x2,2-х местная с 2 спальными
31061142,,2018,200,Обнинск,https://auto.ru/artic/used/sale/man/tgs/15565032-8cc89357/,MAN,MAN TGS,,автоматическая,540,6x6,2-х местная с 2 спальными
3100000,Цена с НДС,2019,100,Набережные Челны,https://auto.ru/artic/used/sale/kamaz/65116/16391622-4e64c3b0/,KAMAZ,КамАЗ 65116,,механическая,280,6x4,2-х местная с 1 спальным
1110000,,2017,380000,Архангельск,https://auto.ru/artic/used/sale/maz/5440/16615874-e2d31ef5/,MAZ,МАЗ 5440,,механическая,430,4x2,2-х местная с 2 спальными
5150000,,2017,390000,Санкт-Петербург,https://auto.ru/artic/used/sale/mercedes/actros_t/16632764-0f90b99a/,MERCEDES,Mercedes-Benz Actros,,автоматическая,408,6x4,2-х местная с 1 спальным
10593000,Цена с НДС,2019,1,Тюмень,https://auto.ru/artic/used/sale/mercedes/arocs_a/16557262-29883e02/,MERCEDES,Mercedes-Benz Arocs,Астерион Mercedes-Benz Тюмень,автоматическая,12,6x4,2-х местная с 1 спальным
4950000,Цена с НДС,2016,800000,Краснодар,https://auto.ru/artic/used/sale/scania/g/16424448-bfe2e64e/,SCANIA,Scania G-series,,механическая,440,4x2,2-х местная с 2 спальными
6806045,Цена с НДС,2018,290000,Ольша,https://auto.ru/artic/used/sale/mercedes/actros_t/16513478-cca68a03/,MERCEDES,Mercedes-Benz Actros,CargoLine group,автоматическая,449,4x2,2-х местная с 2 спальными
250000,,2005,180000,Шаля,https://auto.ru/artic/used/sale/maz/5432/15149114-a0a44ea6/,MAZ,МАЗ 5432,,механическая,250,4x2,2-х местная с 1 спальным
1470000,,2005,1540000,Ульяновск,https://auto.ru/artic/used/sale/renault/premium_tractor/16630056-ce5f1944/,RENAULT,Renault Premium,,механическая,420,синий,2-х местная с 2 спальными
1450000,,2008,810000,Рязань,https://auto.ru/artic/used/sale/man/tga_1/16309328-b0b1a87b/,MAN,MAN TGA,,механическая,480,4x2,2-х местная с 1 спальным
1450000,,2008,1080000,Владимир,https://auto.ru/artic/used/sale/renault/premium_tractor/16608740-e7d7662f/,RENAULT,Renault Premium,,механическая,380,4x2,2-х местная с 2 спальными
1440000,,2007,536199,Люберцы,https://auto.ru/artic/used/sale/man/tga_1/16529044-94cb3e6c/,MAN,MAN TGA,PRO АВТО,механическая,480,4x2,2-х местная с 2 спальными
1150000,,2008,1350000,Челябинск,https://auto.ru/artic/used/sale/iveco/stralis_tractor/16324576-3e6ffa31/,IVECO,IVECO Stralis,,автоматическая,420,4x2,2-х местная с 1 спальным
220000,,2005,300000,Калуга,https://auto.ru/artic/used/sale/maz/5432/16576652-451de139/,MAZ,МАЗ 5432,,механическая,250,4x2,2-х местная с 2 спальными
1720000,,2007,1880000,Москва,https://auto.ru/artic/used/sale/daf/xf105/16534392-9b85034a/,DAF,DAF XF105,SGM-GROUP,механическая,460,4x2,2-х местная с 2 спальными
260000,,2005,500000,Воронеж,https://auto.ru/artic/used/sale/maz/5432/16336308-526ffc2f/,MAZ,МАЗ 5432,,механическая,250,4x2,2-х местная с 2 спальными
2199000,,2009,46253,Москва,https://auto.ru/artic/used/sale/maz/6425/16153906-625f4e20/,MAZ,МАЗ 6425,Трак-Сток,механическая,317,6x6,2-х местная с 1 спальным
650000,,2006,680000,Люберцы,https://auto.ru/artic/used/sale/iveco/stralis_tractor/15791202-0ac55cb9/,IVECO,IVECO Stralis,ТРАК ПЛАТФОРМА,механическая,430,4x2,2-х местная с 1 спальным
499000,,2007,700,Пермь,https://auto.ru/artic/used/sale/maz/5432/16586464-a9121bec/,MAZ,МАЗ 5432,,механическая,330,4x2,2-х местная с 1 спальным
