ProfSupplier;Gear;HP;Formula;VehicleType;URL;Price;Year;Mileage;Location;Supplier;Make;Model;CabSeats;CabBeds
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16302256-b7f671c6/;1900000;2016;150000;Балашов;;SCHMITZ CARGOBULL;SCS;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16347108-bc711756/;1785000;2017;;Тула;;SCHMITZ CARGOBULL;S01;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16352192-b1b4859c/;4315000;2017;;Екатеринбург;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16397550-c648ef7d/;4315000;2017;;Екатеринбург;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16396866-a2c3b0cb/;2180000;2017;30000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;SCB;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/s24/16247322-33f8334b/;1500000;2015;480000;Хутор Маяковского;ГРИФОН;KOGEL;S24;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/wielton/ns/16396992-1def59b1/;2000000;2018;30000;Дубровки;Триера Трак;WIELTON;NS;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16250184-15652a1f/;3790000;2017;223000;Шушары;Группа Милан;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16283892-f016f10d/;1990000;2017;112000;Дубровки;Триера Трак;KRONE;SD;;
True;;;;Platform;https://auto.ru/trailer/used/sale/kogel/s24/16380816-a8bf5dc4/;1550000;2015;450000;Хоругвино;TELS Group;KOGEL;S24;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15950980-82f557cc/;1820000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16282502-33c65b42/;1890000;2018;;Кимовск;Юнион КРОНЕ Кимовск;SCHMITZ CARGOBULL;SCB;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16342456-37ef2a2e/;4315000;2017;;Тосно;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16291632-e1402e63/;1600000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16321724-1647008f/;1800000;2017;200000;Новониколаевский;M7 TRUCK Казань;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16380876-34d3e9a1/;1720000;2016;100000;Москва;M7 TRUCK Москва Юг;KRONE;Profi Liner;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16167146-2a0c83bf/;3990000;2017;50000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;SKO;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16334546-fde82c79/;1760000;2017;;Калининград;;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15856292-ffcbac3f/;2100000;2016;;Новосибирск;Еврофура;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/krone/16283940-b4997c4b/;2050000;2018;112000;Дубровки;Триера Трак;KRONE;Krone;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16396882-1de112f4/;2130000;2018;30000;Дубровки;Триера Трак;KRONE;SD;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16034076-a4338524/;3830000;2016;178446;Москва;АГТ-Трейдинг;SCHMITZ CARGOBULL;SKO;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16257234-320cf111/;2250000;2018;60000;Саратов;;KRONE;SD;;
False;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16071044-beed4361/;3530000;2015;600000;Москва;;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/krone/sd/16358832-8c58e9d1/;3890000;2017;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16242434-998878b7/;1650000;2015;650000;Новониколаевский;M7 TRUCK Казань;SCHMITZ CARGOBULL;S01;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16359324-cd6f2187/;4315000;2017;;Москва;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sdp_27/16361130-394ca9c6/;2130000;2018;175000;Дубровки;Триера Трак;KRONE;SDP 27;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16320720-4d05e22b/;1930000;2018;220000;Подольск;КомТоргТранс;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16387712-251fe9c9/;2130000;2018;65000;Дубровки;Триера Трак;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/s24/16336798-872a72ad/;1872000;2016;40000;Москва;ГРУЗ СОЮЗ;KOGEL;S24;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16284362-90fdfc8b/;4150000;2018;105000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16359170-00412b6e/;4315000;2017;;Москва;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
False;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16314726-6578afb6/;5596309;2017;;Калининград;;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16323370-4c19ab12/;1730000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16170434-78c3da17/;1850000;2017;;Набережные Челны;M7 TRUCK Набережные Челны;KRONE;Profi Liner;;
True;;;;Platform;https://auto.ru/trailer/used/sale/krone/sd/16022840-9843b186/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/s24/16381806-a481ab90/;1500000;2015;300;Ростов-на-Дону;;KOGEL;S24;;
False;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16378780-40d9d6ec/;4500000;2019;45000;Москва;;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16326216-daa6261a/;3800000;2017;189000;Домодедово;СТТ-АВТО;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16393888-53dfbd2b/;2180000;2017;30000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;SCB;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15954334-157e50fa/;1820000;2017;100000;Санкт-Петербург;ПикАвто;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/s24/16327218-d00611a5/;1630000;2016;;Смоленск;;KOGEL;S24;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16322256-e661ca0d/;4200000;2017;178000;Домодедово;СТТ-АВТО;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16372020-54aeeb55/;2300000;2018;30000;Подольск;Вест Групп;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16135948-e2e0330f/;1850000;2016;;Авдон;M7 TRUCK Уфа;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16128964-57d52bff/;2000000;2017;63000;Москва;Группа ГРАССМАНН и ЛОМТЕВ;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16321762-f7b9db3a/;1720000;2016;50000;Москва;M7 TRUCK Москва Юг;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16393740-c116ca07/;2180000;2017;30000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;SCB;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16022068-ad765067/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/15950866-f2b5e215/;1880000;2016;200000;Санкт-Петербург;Вираж;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16362436-dc8338c8/;1720000;2016;150000;Москва;M7 TRUCK Москва Юг;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16179716-3d411457/;1860000;2017;30000;Румянцево;СГМ - ГРУПП;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15950990-17a2edb4/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16291622-f8e9fc01/;1720000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/krone/sd/16256608-acb4dd80/;3790000;2017;;Шушары;Группа Милан;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15951034-d5006d54/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16343494-9e444a8c/;4315000;2017;;Екатеринбург;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16362064-7c44b256/;4467000;2017;;Тосно;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/krone/sd/16253606-6159919f/;3990000;2017;86524;Москва;АГТ-Трейдинг;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/s24/16377976-7f2af8a2/;1625000;2016;;Астрахань;;KOGEL;S24;;
True;;;;Platform;https://auto.ru/trailer/used/sale/krone/sd/16022862-251b5b89/;1820000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16226466-579c7d06/;2030000;2017;222222;Санкт-Петербург;Вираж;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16297418-e932ee70/;1750000;2016;;Шушары;Группа Милан;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16231900-b3860300/;2030000;2017;100568;Москва;АГТ-Трейдинг;KRONE;SD;;
False;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16307424-aec03fd1/;3350000;2015;160000;Калининград;;SCHMITZ CARGOBULL;SKO;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16364434-ff000e56/;2200000;2019;100000;Челябинск;;KRONE;SD;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384298-609e10ea/;4795000;2018;;Москва;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sdp_27/16127230-a899567b/;1800000;2017;160000;Екатеринбург;;KRONE;SDP 27;;
True;;;;Platform;https://auto.ru/trailer/used/sale/schmitz_cargobull/spr/15857130-e2b145e5/;1700000;2016;400000;Ногинск;Роллингер Логистика ООО;SCHMITZ CARGOBULL;SPR;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16387786-be6ad625/;1150000;2016;;Набережные Челны;BS-Truck;KOLUMAN;Полуприцеп шторный;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16062936-8b1308ad/;1660000;2015;180000;Нижний Новгород;M7 TRUCK Нижний Новгород;KRONE;Profi Liner;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16394278-db8a42cf/;3903000;2016;;Тосно;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
False;;;;Refrigerator;https://auto.ru/trailer/used/sale/kogel/s24/16390392-ee805cce/;3250000;2016;390000;Москва;;KOGEL;S24;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16120234-b2549fad/;1297777;2015;500000;Москва;ТТ777;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16251982-a89270a6/;1960000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16387748-f2860a64/;1400000;2016;385000;Дубровки;Триера Трак;KOLUMAN;Полуприцеп шторный;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/wielton/ns/16316820-a51bcb6f/;1990000;2018;115000;Дубровки;Триера Трак;WIELTON;NS;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16298732-74110db7/;6447360;2017;72000;Москва;Шмитц Каргобулл Руссланд;SCHMITZ CARGOBULL;SKO;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/15619036-d7694104/;1790000;2016;150000;Рязань;;SCHMITZ CARGOBULL;SCS;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16022052-be8500d7/;1820000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16360316-2bf8009d/;1500000;2018;50000;Ростов;;KOLUMAN;Полуприцеп шторный;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16351778-824ddb08/;4315000;2017;;Екатеринбург;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16251972-8d929566/;1825000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16353024-4cbb030f/;1760000;2016;;Рязань;;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16353332-57ad4aaa/;1990000;2017;255000;Дубровки;Триера Трак;SCHMITZ CARGOBULL;S01;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16255686-b08d17e7/;3670000;2016;10000;Зеленоград;Global Truck Sales Москва Север;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16022056-450c2c89/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Platform;https://auto.ru/trailer/used/sale/krone/sd/16022866-3e47c356/;1700000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/sn24/16291598-f785de83/;2000000;2018;100000;Саратов;Стройтранс;KOGEL;SN24;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16291604-b225c1ba/;1750000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16170440-9f59db20/;1712000;2016;;Нижний Новгород;M7 TRUCK Нижний Новгород;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16173054-76f4a9f5/;1800000;2016;158800;Новониколаевский;M7 TRUCK Казань;KRONE;Profi Liner;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/15527150-49590926/;3820000;2017;125000;Румянцево;СГМ - ГРУПП;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16282496-9939612d/;1760000;2018;;Кимовск;Юнион КРОНЕ Кимовск;SCHMITZ CARGOBULL;SCB;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16073430-71b59b29/;1750000;2016;;Набережные Челны;M7 TRUCK Набережные Челны;KRONE;Profi Liner;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384554-46a996a5/;4315000;2017;;Тосно;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/16183048-677afda5/;1780000;2017;;Шушары;Группа Милан;SCHMITZ CARGOBULL;S01;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16343308-e437e8aa/;3600000;2016;400000;Казань;ЗилантМоторс;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16370826-27ee7187/;3550000;2017;;Румянцево;СГМ - ГРУПП;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16328954-16668367/;3540000;2016;590000;Смоленск;ГРИН ЛАЙН;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/scb/16360888-cee88d75/;3688000;2016;360000;Новониколаевский;M7 TRUCK Казань;SCHMITZ CARGOBULL;SCB;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16042750-a8b1b12e/;3890000;2017;350000;Смоленск;ООО 'РЕД СТАР' МАЗ Смоленск;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16308752-68f52fa6/;1650000;2015;573196;Солнечногорск;ТРАНСАЛЬЯНС Москва;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/16342046-d705aa3c/;2300000;2018;30000;Подольск;Вест Групп;SCHMITZ CARGOBULL;SCS;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16262590-b58d09ee/;4728064;2017;;Москва;Шмитц Каргобулл Руссланд;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16364980-b91c66fc/;3960000;2017;;Румянцево;СГМ - ГРУПП;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16223328-ec0811e9/;3903000;2016;;Екатеринбург;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16349318-e3dab1ea/;2000000;2017;10000;Чёрная Грязь;M7 TRUCK Москва;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/s01/15962606-df1ba557/;1880000;2016;235045;Москва;АГТ-Трейдинг;SCHMITZ CARGOBULL;S01;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16305054-bff76d93/;1900000;2018;10000;Брянск;ФОРСАЖ;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16323316-da9bcbb4/;1850000;2017;50000;Авдон;M7 TRUCK Уфа;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/kogel/sn24/16339344-03f0762a/;1731000;2018;100000;Москва;M7 TRUCK Москва Юг;KOGEL;SN24;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/krone/sd/15856770-560876c4/;3610000;2016;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/wielton/ns/16201488-68cc5ee0/;1470000;2015;460000;Дубровки;Триера Трак;WIELTON;NS;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16384660-7118d663/;4315000;2017;;Тосно;ClassTrucks;SCHMITZ CARGOBULL;SKO;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/krone/cool_liner/16355840-fe945844/;3527000;2016;500000;Набережные Челны;M7 TRUCK Набережные Челны;KRONE;Cool Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16323348-352c9164/;1669000;2017;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
False;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/15813154-b6c4b73e/;1760000;2016;100000;Рязань;;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/sd/16282456-2620eb01/;1810000;2017;;Кимовск;Юнион КРОНЕ Кимовск;KRONE;SD;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16170386-d347a50c/;1800000;2017;;Нижний Новгород;M7 TRUCK Нижний Новгород;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16266142-09bbf3f1/;1950000;2017;111111;Санкт-Петербург;Вираж;KRONE;Profi Liner;;
True;;;;Refrigerator;https://auto.ru/trailer/used/sale/schmitz_cargobull/sko/16180112-a1d771ca/;3920000;2017;;Зеленоград;Global Truck Sales Москва Север;SCHMITZ CARGOBULL;SKO;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/krone/profi_liner/16172528-e16599c3/;1750000;2016;77000;Новониколаевский;M7 TRUCK Казань;KRONE;Profi Liner;;
True;;;;Curtainsider;https://auto.ru/trailer/used/sale/schmitz_cargobull/scs/15719807-8916a2e2/;2123331;2016;;Москва;Шмитц Каргобулл Руссланд;SCHMITZ CARGOBULL;SCS;;
