Тип ТС;Марка;Модель;Год выпуска;Цена поставщика;Регион склада;URL авто;Пробег;Тип КПП;Колесная формула;Мощность двигателя;Сидений;Спальных мест;Поставщик;Наша расчетная цена;Выгода;Рекомендация;Мин. аванс;Лизинговый платеж 0% / 48 мес.;Качество верификации;Верификация;Федеральный округ
Тягач;Scania;R-Series;2015;3920000;Авдон;https://auto.ru/artic/used/sale/scania/r_1/16283660-78dc8e14/;742318;MT;4x2;440;2;2;M7 TRUCK Уфа;3890000;-30000;;10;125000;1;ok;ПФО
Тягач;Scania;R-Series;2017;4955000;Авдон;https://auto.ru/artic/used/sale/scania/r_1/16493284-c0f64840/;588189;AT;4x2;440;2;2;M7 TRUCK Уфа;5310000;355000;Горячая цена! Срочно брать!;0;159000;;;ПФО
Тягач;КамАЗ;5490;2017;3350000;Москва и Московская область;https://auto.ru/artic/used/sale/kamaz/5490/16377632-e3caf971/;61000;MT;4x2;401;2;1;;2400000;-950000;Цена завышена - можно поторговаться;50;107000;;;ЦФО
Тягач;DAF;XF105;2017;5270000;Челябинск;https://auto.ru/artic/used/sale/daf/xf105/16188346-1d1b6be1/;520000;MT;4x2;460;2;2;;4430000;-840000;Цена завышена - можно поторговаться;30;169000;1;no_vat;УФО
Тягач;Mercedes-Benz;Axor;2016;2990000;Зеленоград;https://auto.ru/artic/used/sale/mercedes/axor_t/16207902-56638d75/;300000;MT;4x2;401;2;1;Global Truck Sales Москва Север;3170000;180000;Горячая цена! Срочно брать!;0;96000;1;ok;ЦФО
Тягач;КамАЗ;5490;2017;2200000;Чёрная Грязь;https://auto.ru/artic/used/sale/kamaz/5490/16537398-4e958c35/;288560;MT;4x2;401;2;1;M7 TRUCK Москва;2400000;200000;Горячая цена! Срочно брать!;0;70000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;4080000;Домодедово;https://auto.ru/artic/used/sale/mercedes/actros_t/16484484-dc4e9c4e/;616000;AT;4x2;410;2;2;СТТ-АВТО;3990000;-90000;;10;131000;;;ЦФО
Тягач;КамАЗ;5490;2015;1720000;Екатеринбург;https://auto.ru/artic/used/sale/kamaz/5490/16226524-8427940f/;420214;MT;4x2;428;2;2;Global Truck Sales Екатеринбург;2040000;320000;Горячая цена! Срочно брать!;0;;0,52578;ok;УФО
Тягач;Volvo;FH;2017;4900000;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16445232-90bc5ce4/;515000;AT;4x2;460;;;ГРИН ЛАЙН;4950000;50000;;10;157000;;;ЦФО
Тягач;Scania;P-series;2017;5150000;Казань;https://auto.ru/artic/used/sale/scania/p_1/16179334-8155df07/;280000;;4x2;400;2;1;;5880000;730000;Горячая цена! Срочно брать!;0;165000;1;unclear;ПФО
Тягач;КамАЗ;5490;2015;1552000;Подольск;https://auto.ru/artic/used/sale/kamaz/5490/15978568-ac4a1572/;532227;MT;4x2;401;2;1;КомТоргТранс;1610000;58000;;10;;;;ЦФО
Тягач;Mercedes-Benz;Actros;2015;4200000;Белгород;https://auto.ru/artic/used/sale/mercedes/actros_t/16327434-db0d65cd/;420000;AT;4x2;410;2;2;GOODTRUCKS;3470000;-730000;Цена завышена - можно поторговаться;30;134000;1;ok;ЦФО
Тягач;Mercedes-Benz;Actros;2015;2890000;Москва;https://auto.ru/artic/used/sale/mercedes/actros_t/16544128-882ac661/;735000;AT;4x2;408;2;2;EL TRUCKS;3410000;520000;Горячая цена! Срочно брать!;0;92000;0,31147;ok;ЦФО
Тягач;Volvo;FH;2019;6250000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16350620-76be5429/;105000;AT;4x2;428;2;2;БорнТракСервис;6450000;200000;;10;200000;1;ok;ЦФО
Тягач;КамАЗ;5490;2015;1600000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/5490/16266054-209c5522/;500000;MT;4x2;401;2;1;;1610000;10000;;10;;;;ПФО
Тягач;Volvo;FH;2016;4900000;Старый Оскол;https://auto.ru/artic/used/sale/volvo/fh_tractor/10672019-3048bb60/;490000;AT;4x2;460;2;2;ИП Клейменов С.Н.;4280000;-620000;Цена завышена - можно поторговаться;20;157000;1;ok;ЦФО
Тягач;Volvo;FH;2015;4220000;Солнечногорск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16543646-ff32dd04/;636601;AT;4x2;460;2;2;ТРАНСАЛЬЯНС Москва;3760000;-460000;Цена завышена - можно поторговаться;20;135000;;;ЦФО
Тягач;Renault;T-Series;2017;3450000;Ростов-на-Дону;https://auto.ru/artic/used/sale/renault/t_series/16483844-1ea86a07/;550000;AT;4x2;439;2;1;;4330000;880000;Горячая цена! Срочно брать!;0;110000;0,30802;ok;ЮФО
Тягач;Mercedes-Benz;Actros;2016;4320000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/16541382-2da0d33c/;630000;AT;6x2;440;2;2;SolexAuto;5230000;910000;Горячая цена! Срочно брать!;0;138000;0,3628;unclear;СЗФО
Тягач;Volvo;FH;2016;5197500;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16455772-06acdd6b/;500000;AT;4x2;460;2;2;;4280000;-917500;Цена завышена - можно поторговаться;30;166000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;2730000;Набережные Челны;https://auto.ru/artic/used/sale/mercedes/actros_t/16391580-a26ffb39/;705000;AT;4x2;410;2;2;;3990000;1260000;Горячая цена! Срочно брать!;0;87000;1;unclear;ПФО
Тягач;КамАЗ;65206;2017;3600000;Камышин;https://auto.ru/artic/used/sale/kamaz/65206/16276228-3c9088ed/;320000;MT;6x4;420;2;1;;3150000;-450000;Цена завышена - можно поторговаться;20;115000;;;ЮФО
Тягач;КамАЗ;5490 NEO;2018;3340000;Авдон;https://auto.ru/artic/used/sale/kamaz/5490_neo/16537374-a76f8c7a/;150637;MT;4x2;401;2;1;M7 TRUCK Уфа;2860000;-480000;Цена завышена - можно поторговаться;30;107000;;;ПФО
Тягач;Volvo;FH;2019;7190000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16544403-d176da79/;95181;AT;4x2;460;;;ClassTrucks;6190000;-1000000;Цена завышена - можно поторговаться;30;230000;;;ЦФО
Тягач;Mercedes-Benz;Axor;2016;3200000;Люберцы;https://auto.ru/artic/used/sale/mercedes/axor_t/16494386-dc98bff6/;628916;MT;4x2;401;2;1;PRO АВТО;3170000;-30000;;10;102000;;;ЦФО
Тягач;Volvo;FH;2019;7180000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16535036-36b7d752/;116231;AT;4x2;460;;;ClassTrucks;6190000;-990000;Цена завышена - можно поторговаться;30;230000;;;ЦФО
Тягач;МАЗ;6425;2015;2400000;Тара;https://auto.ru/artic/used/sale/maz/6425/15710421-78943c0c/;45000;MT;6x6;420;2;2;;2530000;130000;Горячая цена! Срочно брать!;0;;;;
Тягач;КамАЗ;65206;2018;7000000;Тюмень;https://auto.ru/artic/used/sale/kamaz/65206/16433642-0b5a420c/;21000;MT;6x4;428;2;1;;3680000;-3320000;Цена завышена - можно поторговаться;100;224000;;;СФО
Тягач;Scania;R-Series;2017;5600000;Ливны;https://auto.ru/artic/used/sale/scania/r_1/15884680-64da199f/;180000;AT;4x2;440;2;2;;5310000;-290000;Цена завышена - можно поторговаться;20;179000;1;no_vat;
Тягач;Mercedes-Benz;Actros;2015;3106000;;https://auto.ru/artic/used/sale/mercedes/actros_t/16344962-3d7335f6/;658000;MT;4x2;410;2;2;M7 TRUCK Санкт-Петербург;3110000;4000;;10;99000;1;ok;
Тягач;Scania;P-series;2017;5800000;Москва;https://auto.ru/artic/used/sale/scania/p_1/16349882-36ee9fc3/;300000;MT;6x4;440;2;1;Компания АВТОТРАК Москва;6220000;420000;Горячая цена! Срочно брать!;0;186000;1;ok;ЦФО
Тягач;КамАЗ;5490;2016;1400000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/5490/16343544-cb8fd34e/;600000;MT;4x2;400;2;2;;2160000;760000;Горячая цена! Срочно брать!;0;;1;unclear;ПФО
Тягач;DAF;XF105;2016;4100000;Петрозаводск;https://auto.ru/artic/used/sale/daf/xf105/16412296-b6ddb827/;522500;MT;4x2;460;2;2;;3810000;-290000;Цена завышена - можно поторговаться;20;131000;;;СЗФО
Тягач;КамАЗ;65225;2015;3850000;;https://auto.ru/artic/used/sale/kamaz/65225_t/15776404-7738e200/;20000;MT;6x6;;2;1;Жумади;2850000;-1000000;Цена завышена - можно поторговаться;50;;;;
Тягач;КамАЗ;44108;2016;2800000;Набережные Челны;https://auto.ru/artic/used/sale/kamaz/44108/16202016-6816ea3d/;120000;MT;6x6;280;3;1;;2890000;90000;;10;;;;ПФО
Тягач;DAF;XF;2016;5200000;Домодедово;https://auto.ru/artic/used/sale/daf/xf_series/16513566-e75c9035/;166385;AT;4x2;462;2;2;ООО'Трейд Моторс;4030000;-1170000;Цена завышена - можно поторговаться;40;166000;;;ЦФО
Тягач;MAN;TGX;2017;4350000;Москва;https://auto.ru/artic/used/sale/man/tgx/16411488-5981e135/;462628;AT;4x2;400;2;2;GROSS AUTO;4470000;120000;;10;139000;;;ЦФО
Тягач;MAN;TGX;2020;7200000;Оренбург;https://auto.ru/artic/used/sale/man/tgx/16380674-3feb012f/;2000;AT;4x2;440;2;2;;5430000;-1770000;Цена завышена - можно поторговаться;40;230000;1;ok;УФО
Тягач;МАЗ;5440;2015;1200000;Сухиничи;https://auto.ru/artic/used/sale/maz/5440/16366136-4a6225a5/;902230;MT;;435;2;2;;1890000;690000;Горячая цена! Срочно брать!;0;;1;no_vat;ЦФО
Тягач;MAN;TGX;2015;4100000;Солнечногорск;https://auto.ru/artic/used/sale/man/tgx/16485178-ae13ec45/;435000;AT;4x2;440;2;2;ТРАНСАЛЬЯНС Москва;3590000;-510000;Цена завышена - можно поторговаться;20;131000;;;ЦФО
Тягач;МАЗ;6430;2017;2900000;Воронеж;https://auto.ru/artic/used/sale/maz/6430/16514502-3316e44f/;125000;MT;6x4;435;2;2;ООО Ю-ТРАК;2760000;-140000;Цена завышена - можно поторговаться;20;93000;;;ЦФО
Тягач;Volvo;FH;2017;5770000;Екатеринбург;https://auto.ru/artic/used/sale/volvo/fh_tractor/16537314-895e3bf0/;435009;AT;4x2;500;;;ClassTrucks;5100000;-670000;Цена завышена - можно поторговаться;20;185000;;;УФО
Тягач;КамАЗ;5490;2015;1760000;Екатеринбург;https://auto.ru/artic/used/sale/kamaz/5490/16401974-45765f54/;608858;MT;4x2;401;2;1;Global Truck Sales Екатеринбург;1610000;-150000;Цена завышена - можно поторговаться;20;;;;УФО
Тягач;Volvo;FH;2019;7016625;Смоленск;https://auto.ru/artic/used/sale/volvo/fh_tractor/16478194-9b13f5e9/;230000;AT;4x2;460;;;ГРИН ЛАЙН;6190000;-826625;Цена завышена - можно поторговаться;20;225000;;;ЦФО
Тягач;MAN;TGS;2020;8300000;Пышма;https://auto.ru/artic/used/sale/man/tgs/16458058-025ee338/;3500;MT;6x4;440;2;1;;6200000;-2100000;Цена завышена - можно поторговаться;40;266000;;;
Тягач;Volvo;FH;2017;5800000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16528854-479fa975/;353174;AT;4x2;460;;;ClassTrucks;4950000;-850000;Цена завышена - можно поторговаться;30;186000;;;ЦФО
Тягач;Scania;G-series;2015;4800000;Краснодар;https://auto.ru/artic/used/sale/scania/g/16519654-fcf1f11c/;200000;MT;6x4;440;2;2;ООО'Кубань-Скан';4770000;-30000;;10;154000;;;ЮФО
Тягач;КамАЗ;5490;2017;2500000;Красноярск;https://auto.ru/artic/used/sale/kamaz/5490/16354736-c095f1ef/;133453;MT;4x2;401;2;1;;2400000;-100000;;10;80000;;;СФО
Тягач;IVECO;Stralis;2017;4390000;Воронеж;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16282914-c7e168e9/;400000;AT;4x2;460;2;2;;4190000;-200000;;10;140000;1;unclear;ЦФО
Тягач;Renault;T-Series;2017;4890000;Санкт-Петербург;https://auto.ru/artic/used/sale/renault/t_series/16530210-b14a10ae/;270653;AT;4x2;440;2;2;Группа Милан;4050000;-840000;Цена завышена - можно поторговаться;30;156000;;;СЗФО
Тягач;КамАЗ;6460;2016;1650000;Княжье Озеро;https://auto.ru/artic/used/sale/kamaz/6460/16139594-a37d72b2/;110000;MT;6x4;400;2;1;;2370000;720000;Горячая цена! Срочно брать!;0;;1;unclear;
Тягач;КамАЗ;54901;2017;2899000;Зеленоград;https://auto.ru/artic/used/sale/kamaz/54901/16471654-cac1c485/;175000;AT;4x2;401;2;1;;2680000;-219000;Цена завышена - можно поторговаться;20;93000;;;ЦФО
Тягач;IVECO;Stralis;2017;4600000;Воронеж;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16392184-e5c6e501/;423000;AT;4x2;460;2;2;ГрузАвто-36;4190000;-410000;Цена завышена - можно поторговаться;20;147000;1;unclear;ЦФО
Тягач;КамАЗ;5490;2015;1350000;Нижний Новгород;https://auto.ru/artic/used/sale/kamaz/5490/16502116-d93b06b4/;500000;MT;4x2;401;2;1;;1610000;260000;Горячая цена! Срочно брать!;0;;0,27744;ok;ПФО
Тягач;MAN;TGX;2018;5500000;Южно-Сахалинск;https://auto.ru/artic/used/sale/man/tgx/16478664-016c8af5/;309000;MT;4x2;480;2;1;Европлан Краснодар;5540000;40000;;10;176000;;;ДВФО
Тягач;КамАЗ;5490;2015;2000000;Кимовск;https://auto.ru/artic/used/sale/kamaz/5490/16459616-cf712577/;315000;MT;4x2;401;2;1;Юнион КРОНЕ Кимовск;1610000;-390000;Цена завышена - можно поторговаться;30;;;;ЦФО
Тягач;МАЗ;5440;2017;1700000;Киров;https://auto.ru/artic/used/sale/maz/5440/16338672-5a977785/;475000;MT;4x2;;2;2;;2530000;830000;Горячая цена! Срочно брать!;0;54000;1;unclear;ЦФО
Тягач;Mercedes-Benz;Actros;2015;4000000;Люберцы;https://auto.ru/artic/used/sale/mercedes/actros_t/16519382-e2bb4e1a/;454145;AT;4x2;435;2;2;PRO АВТО;3520000;-480000;Цена завышена - можно поторговаться;20;128000;;;ЦФО
Тягач;DAF;XF105;2017;4099900;Москва;https://auto.ru/artic/used/sale/daf/xf105/16443450-e7c60301/;805000;MT;4x2;462;2;2;СИАС;4330000;230100;Горячая цена! Срочно брать!;0;131000;;;ЦФО
Тягач;DAF;XF105;2015;4000000;Калининград;https://auto.ru/artic/used/sale/daf/xf105/16262864-b6236942/;500000;MT;4x2;462;2;2;;3370000;-630000;Цена завышена - можно поторговаться;30;128000;1;unclear;СЗФО
Тягач;КамАЗ;5490;2017;2600000;Воронеж;https://auto.ru/artic/used/sale/kamaz/5490/16397230-c02906a3/;420000;MT;4x2;450;2;1;;2510000;-90000;;10;83000;;;ЦФО
Тягач;МАЗ;6430;2017;1800000;Красноярск;https://auto.ru/artic/used/sale/maz/6430/16418656-4cc679c4/;100000;MT;6x4;412;2;2;;2710000;910000;Горячая цена! Срочно брать!;0;58000;1;ok;СФО
Тягач;Volvo;FH;2016;5280000;Москва;https://auto.ru/artic/used/sale/volvo/fh_tractor/16512272-46706e6e/;405635;AT;4x2;428;2;1;АГТ-Трейдинг;4510000;-770000;Цена завышена - можно поторговаться;30;169000;;;ЦФО
Тягач;MAN;TGS;2015;2700000;Красноярск;https://auto.ru/artic/used/sale/man/tgs/16534270-6d00d624/;709000;MT;4x2;400;2;1;;3060000;360000;Горячая цена! Срочно брать!;0;86000;0,31837;ok;СФО
Тягач;Scania;R-Series;2017;4955000;Авдон;https://auto.ru/artic/used/sale/scania/r_1/16541136-aa4460b0/;653389;AT;4x2;440;2;2;M7 TRUCK Уфа;5310000;355000;Горячая цена! Срочно брать!;0;159000;;;ПФО
Тягач;МАЗ;5440;2017;1450000;Воронеж;https://auto.ru/artic/used/sale/maz/5440/16534846-a93f86dd/;610000;MT;4x2;430;2;1;;2150000;700000;Горячая цена! Срочно брать!;0;46000;1;unclear;ЦФО
Тягач;КамАЗ;65206;2018;3899000;Оренбург;https://auto.ru/artic/used/sale/kamaz/65206/16543514-cb4753cd/;160000;MT;6x4;428;2;1;Европлан Краснодар;3680000;-219000;Цена завышена - можно поторговаться;20;125000;;;УФО
Тягач;Mercedes-Benz;Axor;2016;3200000;Люберцы;https://auto.ru/artic/used/sale/mercedes/axor_t/16501401-11181713/;502315;MT;4x2;401;2;1;PRO АВТО;3170000;-30000;;10;102000;;;ЦФО
Тягач;Volvo;FH;2017;4790000;Ольша;https://auto.ru/artic/used/sale/volvo/fh_tractor/15759051-1aac2c31/;490000;AT;4x2;460;2;2;Бест Транс;4870000;80000;;10;153000;;;ЦФО
Тягач;Scania;G-series;2016;4450000;Белгород;https://auto.ru/artic/used/sale/scania/g/16479232-87104367/;702000;MT;4x2;440;2;2;;4390000;-60000;;10;142000;;;ЦФО
Тягач;Renault;T-Series;2015;3590000;Самара;https://auto.ru/artic/used/sale/renault/t_series/16515052-120d04b9/;522636;;4x2;469;2;1;;2810000;-780000;Цена завышена - можно поторговаться;40;;;;ПФО
Тягач;КамАЗ;5490;2015;2600000;Батырево;https://auto.ru/artic/used/sale/kamaz/5490/16487642-1d438e62/;600000;MT;;401;2;2;;2010000;-590000;Цена завышена - можно поторговаться;40;;;;
Тягач;КамАЗ;43118;2018;6450000;Балашиха;https://auto.ru/artic/used/sale/kamaz/43118_tyagach/16527746-ce9f9a8a/;70158;MT;6x6;300;2;1;ООО Техсистема-Управление Механизированных Работ;3860000;-2590000;Цена завышена - можно поторговаться;80;206000;;;ЦФО
Тягач;Mercedes-Benz;Actros;2016;4649000;Санкт-Петербург;https://auto.ru/artic/used/sale/mercedes/actros_t/15923276-f70a94d9/;380000;AT;4x2;435;2;2;Вираж;4000000;-649000;Цена завышена - можно поторговаться;30;149000;1;unclear;СЗФО
